Dataset,nTrees,Rep,K,BaggingAccuracy,BaggingPrecision,BaggingRecall,BaggingF1,SAAccuracy,SAPrecision,SARecall,SAF1
students_dropout,10,0,1,0.751412429378531,0.6917071421913082,0.6705569085021543,0.6773961195356129,0.7468926553672316,0.6865908691554448,0.65886289050846,0.6661478774958335
students_dropout,10,0,2,0.7570621468926554,0.6992806212704014,0.6838017398842141,0.68976572306527,0.7548022598870057,0.6931699141001467,0.66306368223894,0.6724559282289638
students_dropout,10,0,3,0.7728813559322034,0.7228039601580457,0.6912149771645663,0.7008592605824743,0.7661016949152543,0.7156566255534472,0.6774484399538686,0.6874704220086295
students_dropout,10,0,4,0.7435028248587571,0.687819787667337,0.6671597073056629,0.6736081588762081,0.752542372881356,0.6989378918316885,0.6742851007981229,0.6819820476778405
students_dropout,10,0,5,0.7217194570135747,0.6496800937649759,0.641656314699793,0.6445627368245628,0.75,0.7012466677017516,0.6765638528138528,0.685209845492389
students_dropout,10,1,1,0.7536723163841808,0.6932109050516759,0.6685590077995142,0.6752911006985425,0.7661016949152543,0.718569095161075,0.6854403452970815,0.6955619654078138
students_dropout,10,1,2,0.7581920903954802,0.6940985153673397,0.675041639577722,0.6820887622723818,0.7593220338983051,0.6928211405823346,0.6603956533853442,0.6688612012232075
students_dropout,10,1,3,0.7604519774011299,0.710001382595857,0.6830360935429377,0.6932130492345254,0.7864406779661017,0.7558971441676663,0.6988662836689988,0.7150539048377947
students_dropout,10,1,4,0.7457627118644068,0.6885381876482376,0.6644202036578754,0.6710056692462971,0.7627118644067796,0.7191377603505259,0.67216415083037,0.6818391587300692
students_dropout,10,1,5,0.7262443438914027,0.6531752768473545,0.6422921372106155,0.6459030285905746,0.7364253393665159,0.6677141962464254,0.6535914266892527,0.6581318319524251
students_dropout,10,2,1,0.7378531073446327,0.6729193350774701,0.6516199181492087,0.657275905416102,0.7661016949152543,0.7213821186423925,0.6681998079113182,0.67509225248163
students_dropout,10,2,2,0.7412429378531074,0.6637428866283356,0.646517445280332,0.6520603201884916,0.752542372881356,0.6864278843712208,0.6553889972446674,0.6637303598169436
students_dropout,10,2,3,0.7796610169491526,0.733981472642515,0.706325691337514,0.7167708619621703,0.7706214689265537,0.722089947089947,0.6785076112297075,0.6910338314194489
students_dropout,10,2,4,0.7604519774011299,0.7086475987239346,0.6842156070280042,0.6920303472162898,0.7581920903954802,0.7077994162563553,0.6690488860328622,0.6774733443778939
students_dropout,10,2,5,0.751131221719457,0.7004580191396922,0.6798040184453228,0.6872438928289992,0.745475113122172,0.679894648544911,0.653848226049313,0.6598434617402611
students_dropout,10,3,1,0.7593220338983051,0.7067260585779104,0.6844455743778676,0.692140817015785,0.752542372881356,0.6952215384898407,0.6651147923152633,0.6726013924681341
students_dropout,10,3,2,0.7491525423728813,0.6828563411896745,0.6635444723073589,0.6703188412766812,0.7694915254237288,0.7094239488744135,0.6768781152286306,0.6864232331030449
students_dropout,10,3,3,0.7615819209039548,0.7078719902012871,0.6891088899935752,0.6966521140992553,0.7762711864406779,0.72312332744758,0.6957709659988932,0.704082205529506
students_dropout,10,3,4,0.752542372881356,0.7023148148148147,0.6832426864666082,0.6899500867504113,0.7627118644067796,0.7218938222203303,0.6793320087039664,0.6891112110077805
students_dropout,10,3,5,0.7409502262443439,0.6820696030368928,0.6654618388857519,0.6710585763670412,0.7680995475113123,0.7174598128469297,0.6895605119518162,0.6990685756953791
students_dropout,10,4,1,0.7480225988700565,0.6923002622799782,0.6679382382355593,0.6754943905088551,0.7536723163841808,0.6842702422254522,0.6585772023707457,0.6636035381063161
students_dropout,10,4,2,0.752542372881356,0.6931607320976673,0.6698164143524968,0.6782196358020441,0.7581920903954802,0.6916895199318119,0.6680790068418934,0.6759584180515473
students_dropout,10,4,3,0.7694915254237288,0.7169141683011114,0.6968506309946578,0.7043506869312894,0.7672316384180791,0.7186223813956212,0.6744230119964008,0.6863743062651521
students_dropout,10,4,4,0.7423728813559322,0.690310977267499,0.6681661455541543,0.6752432470006399,0.7672316384180791,0.7204419764719724,0.6853090486344882,0.694972227346328
students_dropout,10,4,5,0.7149321266968326,0.6490002244927656,0.6366460803689065,0.6407281889348814,0.75,0.6904642800282245,0.6625199981178241,0.6702373108984788
students_dropout,10,5,1,0.752542372881356,0.6951224890507012,0.6760839679297143,0.6827106369475464,0.7570621468926554,0.7120142055458237,0.6592211322659758,0.6684285012247186
students_dropout,10,5,2,0.7502824858757062,0.6862219670143874,0.6706832605801679,0.6767306205636375,0.7694915254237288,0.7070808088181618,0.6746171945141017,0.68412226820204
students_dropout,10,5,3,0.7694915254237288,0.7173493636441153,0.6928181001079069,0.7020064912157671,0.7740112994350282,0.7290753700822424,0.6865644857280561,0.6982092175121287
students_dropout,10,5,4,0.7457627118644068,0.68710238896137,0.6685401562637362,0.674139814611684,0.752542372881356,0.6942698473874711,0.6637239174694703,0.6697132432115959
students_dropout,10,5,5,0.754524886877828,0.6975812895691192,0.6754823075475249,0.6819091291574287,0.7432126696832579,0.6714274231093215,0.6452603284396763,0.6493879821119309
students_dropout,10,6,1,0.7401129943502824,0.6832559723405515,0.6614164078887855,0.6686074008058451,0.7581920903954802,0.707272154508293,0.67027122036444,0.6794926790926187
students_dropout,10,6,2,0.7661016949152543,0.7066124885215794,0.6829525401690351,0.691454227070901,0.7593220338983051,0.6998424447325663,0.6680403083495867,0.6779593876349775
students_dropout,10,6,3,0.7627118644067796,0.705487351646739,0.6825825763720856,0.6911265257920998,0.7604519774011299,0.7018311043964802,0.6684707778532676,0.6778620696230405
students_dropout,10,6,4,0.7536723163841808,0.7072834733616918,0.6831266387685407,0.6913400563774382,0.7627118644067796,0.7191003865570611,0.6646463994224326,0.6709572823495303
students_dropout,10,6,5,0.7319004524886877,0.6656449257861897,0.656934641445511,0.660146713837989,0.751131221719457,0.6870893477640584,0.6691153773762469,0.6751175434434827
students_dropout,10,7,1,0.7559322033898305,0.6997539018818939,0.6751543498967697,0.6823667142463626,0.7559322033898305,0.7028633418613836,0.6676794107958862,0.6769225993066553
students_dropout,10,7,2,0.7401129943502824,0.6675715798245152,0.6460539921364664,0.6524713883712466,0.7570621468926554,0.6925099721397187,0.654874462090957,0.6636385725420402
students_dropout,10,7,3,0.7581920903954802,0.7011963151606615,0.6767084702808295,0.6852718215291315,0.7943502824858757,0.7598755732131561,0.7114229594854988,0.7253264366365366
students_dropout,10,7,4,0.7548022598870057,0.7037204501346416,0.6792494786929942,0.6869100225918863,0.7717514124293785,0.7264242424242425,0.6912950352590509,0.700678228275602
students_dropout,10,7,5,0.744343891402715,0.6845141308555943,0.6685522539055148,0.6747425771157611,0.75,0.6825743710498807,0.6593205345379259,0.6633003225358639
students_dropout,20,0,1,0.752542372881356,0.6918098410799597,0.6707459245581119,0.6775218721904418,0.7502824858757062,0.696915548044732,0.6531814068464055,0.6603697594169619
students_dropout,20,0,2,0.7604519774011299,0.6976934182189863,0.6709445528002229,0.6799401406714315,0.7774011299435029,0.7335585284139173,0.6802671743908858,0.6933614370580594
students_dropout,20,0,3,0.7774011299435029,0.7365810709581678,0.6987141467348645,0.7118992573659106,0.7706214689265537,0.7308377821223005,0.6750067255656859,0.6882487729048986
students_dropout,20,0,4,0.7604519774011299,0.7082060204778537,0.6799184709814626,0.6878886412036987,0.7638418079096045,0.7152770813135872,0.6826137598079756,0.6919074208534134
students_dropout,20,0,5,0.753393665158371,0.6926088612203049,0.6732561641257293,0.6795480487324834,0.753393665158371,0.6894207631984525,0.6681844061735366,0.6728683578261241
students_dropout,20,1,1,0.7491525423728813,0.6962907058001399,0.6716755425910564,0.6797594168744654,0.768361581920904,0.7307081842379702,0.6742858539934392,0.6862523784812317
students_dropout,20,1,2,0.7615819209039548,0.6925505720747248,0.666993591529674,0.6750530552337833,0.7694915254237288,0.7135872128187432,0.6811851026284016,0.6913991216993001
students_dropout,20,1,3,0.784180790960452,0.742597460682567,0.7111666347941662,0.7231554187728447,0.7875706214689265,0.7513635382438298,0.7159733823344304,0.7291709801712468
students_dropout,20,1,4,0.7593220338983051,0.7076930449664244,0.6818287198214396,0.689543436634423,0.7581920903954802,0.7042143667491749,0.6683356789231188,0.6756605786731941
students_dropout,20,1,5,0.752262443438914,0.690529598767523,0.6649442405420666,0.6722538821046284,0.747737556561086,0.6813035336607713,0.6598613071710898,0.6652594082241595
students_dropout,20,2,1,0.7468926553672316,0.6827562766246714,0.660837630879825,0.6671158573565542,0.7627118644067796,0.7041315041385655,0.6807928828731497,0.6880969128984963
students_dropout,20,2,2,0.7672316384180791,0.7072351130603557,0.6759512089408997,0.6859322746964328,0.7548022598870057,0.6871804777321957,0.6592588464753413,0.66766118932098
students_dropout,20,2,3,0.7853107344632768,0.743882308932851,0.7175203177615955,0.7280657617753409,0.7706214689265537,0.7253071642767356,0.6798517881919577,0.692914188456983
students_dropout,20,2,4,0.7706214689265537,0.7247932965159611,0.6949905385468961,0.7041006519726348,0.7638418079096045,0.7217064194651965,0.6849439846189473,0.6945993065927
students_dropout,20,2,5,0.752262443438914,0.6933619184107752,0.6772715509128552,0.6834205222750303,0.745475113122172,0.6685582846576978,0.6540818511198946,0.6562168094559179
students_dropout,20,3,1,0.752542372881356,0.6897478467132814,0.6697045025864572,0.6759349339313921,0.7401129943502824,0.6754575815947658,0.6484724919029697,0.6543732692994909
students_dropout,20,3,2,0.7694915254237288,0.7158929572616817,0.6829438717067583,0.6939588546929184,0.768361581920904,0.7067699656365997,0.6674059626636946,0.6761961326836103
students_dropout,20,3,3,0.7740112994350282,0.7260478386797722,0.6997554966446214,0.7097675967746654,0.7672316384180791,0.71452097698972,0.6776430111436306,0.6880566954669805
students_dropout,20,3,4,0.7615819209039548,0.7153110119047619,0.6846355829989993,0.6940411791494808,0.7627118644067796,0.7137179645725862,0.6762841034362307,0.6852311531389547
students_dropout,20,3,5,0.754524886877828,0.6911489446435684,0.6709573216638435,0.6768657620356299,0.7364253393665159,0.6666012121923947,0.6478958450969321,0.6522052761117344
students_dropout,20,4,1,0.735593220338983,0.6702889522174843,0.6510028489520199,0.6569708069708069,0.7570621468926554,0.7009189640768588,0.6668270048801891,0.6754892756735821
students_dropout,20,4,2,0.7661016949152543,0.7042664509636264,0.679327574997678,0.687910969469622,0.7717514124293785,0.7100252860252434,0.6802458128231325,0.6892992632945658
students_dropout,20,4,3,0.7909604519774012,0.7533148681757246,0.7197469672400908,0.7317143564777889,0.7740112994350282,0.7285286578672672,0.6941280300896829,0.7059802445357861
students_dropout,20,4,4,0.768361581920904,0.7253770372812308,0.6928924091320591,0.7026510747927173,0.7672316384180791,0.7226901681369076,0.682806113729856,0.6920574097628082
students_dropout,20,4,5,0.753393665158371,0.6932085883720496,0.6706034726143422,0.6773442412766596,0.752262443438914,0.6920186686858184,0.6630711227178618,0.6678987752276578
students_dropout,20,5,1,0.7604519774011299,0.707593457619686,0.6848195757331269,0.692655821475638,0.7536723163841808,0.6990510923501345,0.668504956013542,0.6772324650422349
students_dropout,20,5,2,0.784180790960452,0.7387430737824437,0.7056595771028761,0.7174683076327386,0.7559322033898305,0.686286594761171,0.649314572304263,0.6571517671517672
students_dropout,20,5,3,0.7853107344632768,0.7485926425889883,0.719396139946575,0.7310354173897236,0.7898305084745763,0.75583876651535,0.714175688201328,0.7279197330869064
students_dropout,20,5,4,0.7672316384180791,0.7218880311502501,0.6951614982004178,0.7038748641074292,0.7593220338983051,0.7082776441236747,0.6716174300271279,0.6804190317135236
students_dropout,20,5,5,0.7432126696832579,0.6766149928321475,0.6625028232636928,0.6673554596306523,0.7341628959276018,0.6682552101363983,0.6446912055335968,0.6493792825401054
students_dropout,20,6,1,0.7559322033898305,0.6945036692716364,0.6747531574535794,0.6811579925816845,0.7491525423728813,0.6908583358965039,0.6500843320193727,0.6567894656106442
students_dropout,20,6,2,0.7672316384180791,0.7091164447941941,0.6799708987337855,0.6897627209786918,0.7536723163841808,0.6862544827449032,0.6428965047521749,0.6502356389897083
students_dropout,20,6,3,0.7853107344632768,0.7399357133039736,0.7137385455807821,0.7239939163448725,0.7706214689265537,0.7263045066134795,0.6862616586755627,0.6977657998266795
students_dropout,20,6,4,0.768361581920904,0.7275471246668367,0.6928924091320591,0.7035303553165032,0.7548022598870057,0.7000078141455429,0.669401502474085,0.6763773830022023
students_dropout,20,6,5,0.752262443438914,0.6899332139700419,0.6714980942970072,0.678006681461194,0.7341628959276018,0.6629876073792423,0.6445354554865425,0.649465164365337
students_dropout,20,7,1,0.7446327683615819,0.6861526513772601,0.6645712348685561,0.6715115670291311,0.7672316384180791,0.7171327361013301,0.685575309567067,0.6949362442435424
students_dropout,20,7,2,0.7615819209039548,0.6961421392183474,0.6712281353518467,0.6792492411658514,0.7694915254237288,0.7148285227156211,0.6760886659855733,0.6867259938266388
students_dropout,20,7,3,0.7751412429378531,0.730473596076291,0.6986058908721328,0.7099791760023993,0.7807909604519774,0.7369175548301675,0.6852943176480631,0.6978804492670855
students_dropout,20,7,4,0.7627118644067796,0.718086378168317,0.6936543044100979,0.7020627662526356,0.7502824858757062,0.6953880340446941,0.6661001075418556,0.6741682861085846
students_dropout,20,7,5,0.745475113122172,0.6807023743165047,0.6671116836062488,0.6716139892037356,0.747737556561086,0.6808990617060394,0.6506547619047619,0.655013278922116
students_dropout,30,0,1,0.752542372881356,0.6933326567795853,0.6694114137152112,0.6766664147240747,0.7502824858757062,0.6939947287341829,0.6602551535040986,0.6677800192576165
students_dropout,30,0,2,0.7717514124293785,0.7215524430604329,0.6943509488870313,0.7043030310651459,0.7581920903954802,0.6853190123335894,0.6490573047274077,0.6547862793015696
students_dropout,30,0,3,0.7751412429378531,0.7318433081395425,0.6964491821703614,0.7086144654830134,0.7706214689265537,0.7223743798920479,0.6827909008223957,0.6937840126404113
students_dropout,30,0,4,0.7570621468926554,0.7025377973281199,0.6777592058240126,0.685171696984237,0.751412429378531,0.6987423955527504,0.6645576456243015,0.6721081928031379
students_dropout,30,0,5,0.747737556561086,0.6803778391741856,0.6583792113683419,0.6642623035767492,0.7386877828054299,0.6742569579154475,0.6550016469038208,0.6612076399703077
