dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
obesity,1,3,0.25,0.25,0.05,0.3657291018207145,-0.8086602851650713,0.0,0.8920454545454546,0.8977997723348281,0.8921943803688628,0.8919216651322326
obesity,2,1,0.25,0.25,0.05,0.3655836079536207,-0.12166208539363776,4.82132357163357e-08,0.9545454545454546,0.9561108005371206,0.9544840714680706,0.9544514398564846
obesity,2,2,0.25,0.25,0.05,0.37302882071787685,-0.5480885405330004,3.284989061625274e-157,0.9412878787878788,0.9430661382751975,0.9414330448128077,0.9408569721896899
obesity,2,3,0.25,0.25,0.05,0.36326025893273617,-0.5535324108694466,5.9854928882927055e-161,0.9431818181818182,0.9470093201870126,0.9425110976555665,0.9428707234395636
obesity,3,1,0.25,0.25,0.05,0.36597680311757597,-0.7774784798273922,0.0,0.9204545454545454,0.927717093820659,0.9193859228453143,0.9172462676013368
obesity,3,2,0.25,0.25,0.05,0.36391410245349676,-0.7054484247575377,5.033194992616638e-301,0.9223484848484849,0.9241500390568713,0.921793952396831,0.9195716744810022
obesity,3,3,0.25,0.25,0.05,0.3515226065714476,-0.4246301595683757,2.2812553614057525e-88,0.9507575757575758,0.9515202507118244,0.9495928589410781,0.9484711639051238
obesity,4,1,0.25,0.25,0.05,0.3644226971514936,-0.6780408137644688,1.9535056385206806e-269,0.9127134724857685,0.9170712829129436,0.9123927829325299,0.9113397885006231
obesity,4,2,0.25,0.25,0.05,0.3738216678581282,-0.5881650724823919,1.9269795541536915e-186,0.8994307400379506,0.9030458903995022,0.8983273052258294,0.897890101910143
obesity,4,3,0.25,0.25,0.05,0.3741834533459154,-0.6484708203608817,5.2360153031711226e-239,0.889943074003795,0.8977223326573237,0.8862288121895935,0.8864284095839772
obesity,1,1,0.25,0.5,0.01,0.5327109494787927,-0.8701229525859225,0.0,0.8939393939393939,0.9094065886073358,0.8919760748897626,0.895068756575788
obesity,1,2,0.25,0.5,0.01,0.5190502799421307,-0.8387381422490624,0.0,0.9015151515151515,0.9118782634243188,0.9005901868788654,0.9010162987765371
obesity,1,3,0.25,0.5,0.01,0.5150928970657607,-0.8496306030448737,0.0,0.8636363636363636,0.8854757837258463,0.8611697106253426,0.8642646822902075
obesity,2,1,0.25,0.5,0.01,0.5231367431000589,-0.790278014551275,0.0,0.8882575757575758,0.8971113526899867,0.8882683236882999,0.8890091840261913
obesity,2,2,0.25,0.5,0.01,0.5378161574771,-0.6920483132811145,3.887467684554415e-285,0.9185606060606061,0.923789239671395,0.9187001080136415,0.9186514532242239
obesity,2,3,0.25,0.5,0.01,0.516007888176907,-0.49911632877643114,1.775703716265928e-126,0.9242424242424242,0.9290028991962738,0.9238017522749498,0.9248099044973079
obesity,3,1,0.25,0.5,0.01,0.5368403938573243,-0.8446251141064818,0.0,0.9185606060606061,0.9212924869656708,0.9164378490475679,0.9145622358429686
obesity,3,2,0.25,0.5,0.01,0.5278840852843152,-0.830588160634687,0.0,0.8958333333333334,0.9037671043697557,0.89369586830079,0.8915795988011873
obesity,3,3,0.25,0.5,0.01,0.5257951575697112,-0.8238201053104747,0.0,0.9166666666666666,0.921354322380595,0.9162085820869142,0.9139932128246144
obesity,4,1,0.25,0.5,0.01,0.535144894084848,-0.6257235024001682,8.12588057339004e-218,0.9222011385199241,0.9256845441002397,0.9217445102367766,0.9203845077857834
obesity,4,2,0.25,0.5,0.01,0.5299816197316645,-0.760091135057818,0.0,0.8804554079696395,0.8970477186808392,0.8789510464902995,0.8781429226111366
obesity,4,3,0.25,0.5,0.01,0.5370392117733968,-0.7204891711222928,5.7845e-320,0.9032258064516129,0.9116483365049352,0.9023939318764896,0.9017772113566824
obesity,1,1,0.25,0.5,0.05,0.5222227085995994,-0.8161146130846962,0.0,0.9223484848484849,0.933165001765648,0.9221647475838608,0.9249491273358658
