Dataset,nTrees,Rep,K,BaggingAccuracy,BaggingPrecision,BaggingRecall,BaggingF1,SAAccuracy,SAPrecision,SARecall,SAF1
digits,20,4,3,0.9192200557103064,0.9182445214494551,0.9169197012138188,0.9145927642403695,0.924791086350975,0.925274272207972,0.9242021687462865,0.9233347504066802
digits,20,4,4,0.9275766016713092,0.9268481079737569,0.9267995525128632,0.9246819507794111,0.9498607242339833,0.9534892376275087,0.9495822789000348,0.949377375200612
digits,20,4,5,0.9387186629526463,0.9417179031448868,0.9405609165056639,0.9395705137189339,0.9442896935933147,0.9479572279275423,0.9450654762733816,0.945747039631275
digits,20,5,1,0.9305555555555556,0.9304636211231957,0.9269113236077378,0.927780810944147,0.9611111111111111,0.9609161855799231,0.9601039643003784,0.9603219545411903
digits,20,5,2,0.9611111111111111,0.9644306002406186,0.9606200633406516,0.961971512744063,0.9555555555555556,0.9565443565443565,0.9563988209944092,0.9559951350553091
digits,20,5,3,0.9136490250696379,0.9135236205919318,0.9115981134878194,0.9099519105297201,0.9136490250696379,0.9153831836469406,0.9116249893896953,0.9111387463676293
digits,20,5,4,0.9442896935933147,0.9447600496838302,0.9441540914960409,0.9433321487226968,0.9498607242339833,0.9522040056197033,0.9485699956083395,0.9485581255260571
digits,20,5,5,0.9303621169916435,0.9365719067753953,0.9310781025506761,0.9320317648423447,0.9554317548746518,0.9558386468622537,0.9553769512997518,0.9553611449677529
digits,20,6,1,0.9472222222222222,0.9450595749610529,0.943505138999507,0.9437212851576067,0.9472222222222222,0.9491726913619882,0.9445227318073812,0.9451193286777689
digits,20,6,2,0.9361111111111111,0.9422237166191341,0.9348670675218663,0.9364967642645375,0.975,0.9757352807703438,0.9743630920836803,0.9748845739866552
digits,20,6,3,0.9136490250696379,0.9141060888036694,0.9127313258636788,0.9113872688874561,0.9387186629526463,0.937605857912653,0.9388942683133858,0.9373343976867291
digits,20,6,4,0.9303621169916435,0.930794260480952,0.930741096478994,0.9291282498264468,0.958217270194986,0.958274449016591,0.9575840524505888,0.9568570681204598
digits,20,6,5,0.9498607242339833,0.953547549873727,0.9500829281344491,0.9508887950150706,0.9526462395543176,0.9544093406593408,0.9536232013643696,0.9529466188159817
digits,20,7,1,0.9472222222222222,0.9467313859364603,0.9447079064575119,0.9451682229631533,0.95,0.9512960251122694,0.9496616529885017,0.9501212065740665
digits,20,7,2,0.95,0.9540385491534998,0.9488822434120421,0.9506574375790198,0.9583333333333334,0.9597210078389864,0.9577449176791284,0.9582671944349155
digits,20,7,3,0.9136490250696379,0.9153263252015724,0.9109319879466937,0.9110509047826645,0.935933147632312,0.936474977550829,0.9347191240132418,0.9340836797586881
digits,20,7,4,0.9220055710306406,0.9219993559141433,0.9217981007126308,0.9209136338830651,0.9610027855153204,0.961803577919359,0.9601662557340116,0.9599699377328902
digits,20,7,5,0.935933147632312,0.9431404399863702,0.9361447346546596,0.9379408766637314,0.947075208913649,0.9488187825970801,0.9471194419888557,0.9469760726778367
digits,30,0,1,0.9333333333333333,0.9334609995101607,0.9295614271274063,0.9310359022943009,0.9527777777777777,0.9537437801661941,0.9515589727607466,0.9522918520088359
digits,30,0,2,0.9611111111111111,0.9628037497957547,0.9611134843932831,0.961499840413442,0.9666666666666667,0.9670498406682618,0.9670181301431302,0.966388298295907
digits,30,0,3,0.9164345403899722,0.9153231544957865,0.9160351201086495,0.9145720263212926,0.9275766016713092,0.9259683826400791,0.9262622336813513,0.9253637491283419
digits,30,0,4,0.9303621169916435,0.9316411740637335,0.9291065402174649,0.9290196314698909,0.9637883008356546,0.9665839736565338,0.963868252661815,0.9640119080538291
digits,30,0,5,0.947075208913649,0.9510422502334267,0.9476319477422921,0.9485896897659656,0.9554317548746518,0.9579542212886244,0.9546304995860453,0.9557155697998614
digits,30,1,1,0.9472222222222222,0.9494571962968095,0.9444427964609442,0.9463868075002269,0.9444444444444444,0.9443650981898136,0.9442017949219886,0.9438906009877668
digits,30,1,2,0.95,0.9523484570080999,0.950156474752063,0.9494950951007454,0.9555555555555556,0.9574050737909433,0.9557022688272688,0.9551551237598426
digits,30,1,3,0.9303621169916435,0.9286845187962302,0.93128588405059,0.9288544360800268,0.9415041782729805,0.9400199902322475,0.9409685404464815,0.9402446668972274
digits,30,1,4,0.9275766016713092,0.9284821676117561,0.9281090597933519,0.926580580181969,0.9498607242339833,0.9507303688583342,0.94827529669022,0.9484634550960281
digits,30,1,5,0.947075208913649,0.9508147539511766,0.9483881769645034,0.9484747033314427,0.958217270194986,0.960375366955382,0.957992228406178,0.9589067527915904
digits,30,2,1,0.9472222222222222,0.9464788467834687,0.943783341189474,0.9447246638519451,0.9444444444444444,0.9439126550387854,0.9431559123523264,0.9428935833815805
digits,30,2,2,0.95,0.9537540880702984,0.9494734108782097,0.9502087079499801,0.9444444444444444,0.947913775801292,0.9451669932919934,0.9443943910661069
digits,30,2,3,0.924791086350975,0.923260181864309,0.9246605020796197,0.9231912279361364,0.9275766016713092,0.9279259383457401,0.926005581020287,0.9256403549393399
digits,30,2,4,0.9331476323119777,0.9343388369768177,0.9316920256311427,0.9313751376408668,0.9526462395543176,0.9537862008349813,0.9499520322939817,0.9501547006504328
digits,30,2,5,0.9275766016713092,0.9332235724372268,0.9281832818068031,0.9291749677760587,0.9554317548746518,0.9588574151074152,0.9552676255739712,0.9564184867190555
digits,30,3,1,0.9444444444444444,0.9423337438423646,0.9400539500132741,0.9408907336455841,0.9583333333333334,0.9577304057125609,0.95872441247965,0.9575855638892682
digits,30,3,2,0.9472222222222222,0.9526293177237575,0.9467985713941596,0.9481757257667114,0.9638888888888889,0.9648561498561499,0.9645703747251735,0.9642095156109738
digits,30,3,3,0.9108635097493036,0.9104445677086147,0.9099397653000596,0.9091847088376758,0.958217270194986,0.958465758575574,0.9586462099991511,0.9581060607851001
digits,30,3,4,0.9331476323119777,0.9320301653076164,0.9302404127279168,0.9299459428170336,0.9526462395543176,0.9525031949217233,0.9507395256250373,0.9512503676517461
digits,30,3,5,0.9387186629526463,0.9452029311268442,0.9391151174290411,0.9408788784134101,0.9303621169916435,0.9323981554795507,0.9312482855521662,0.9312979146904908
digits,30,4,1,0.925,0.923140518830279,0.9212122354618411,0.9217114983031335,0.9583333333333334,0.9574531734330536,0.957034689159492,0.9567298299201774
digits,30,4,2,0.9583333333333334,0.9608589655958075,0.9585054786602774,0.9590882908462783,0.9555555555555556,0.9587672120874583,0.9550332564380553,0.9559660662990686
digits,30,4,3,0.9303621169916435,0.928222659693248,0.9313760291995585,0.9289297131242484,0.9164345403899722,0.9158998706669419,0.914869737288855,0.9142371018472332
digits,30,4,4,0.9331476323119777,0.9350952251814366,0.9307732068841317,0.9313987575784968,0.9526462395543176,0.9530970017461954,0.9514401110030419,0.9509711102286869
digits,30,4,5,0.9387186629526463,0.9420847653295471,0.9388334363122018,0.9394939896159589,0.9554317548746518,0.9559514823272564,0.9554414788188321,0.9554659260977238
digits,30,5,1,0.9555555555555556,0.9588795741959671,0.9540016199903558,0.9558669894684868,0.95,0.9529761904761905,0.949768883417466,0.9508432171092507
digits,30,5,2,0.9638888888888889,0.9655900637140344,0.964003159003159,0.9643732793028569,0.9694444444444444,0.9717765670861647,0.9687762851810839,0.9697728828866176
digits,30,5,3,0.9220055710306406,0.9211353836607387,0.9216301990493168,0.9201344741220046,0.9442896935933147,0.9431249869674918,0.943582919531449,0.9426300423331389
digits,30,5,4,0.924791086350975,0.9243463437960593,0.9246552435697737,0.9234815755087981,0.9610027855153204,0.9598445264416939,0.9602257795435355,0.9592224760328975
digits,30,5,5,0.9415041782729805,0.9459181923807105,0.9411911408208539,0.9427392350750343,0.9637883008356546,0.966208115482309,0.9628236594680217,0.9636952126431814
digits,30,6,1,0.9472222222222222,0.9461447618688951,0.9443125093784885,0.9448640445944658,0.9472222222222222,0.948034018317994,0.9450159725819519,0.946148866311268
digits,30,6,2,0.9527777777777777,0.9569201803835261,0.9527090273046156,0.9538622952153497,0.95,0.95371114996115,0.9510317575023457,0.9513616796719718
digits,30,6,3,0.9108635097493036,0.9090693394297473,0.908902926322044,0.9075751032305792,0.9415041782729805,0.9412965072558979,0.939471808420338,0.93966594495698
digits,30,6,4,0.9415041782729805,0.9423873768071249,0.9391310500213865,0.9387883535366568,0.9637883008356546,0.9657727605394429,0.9653917404353027,0.9645545576505773
digits,30,6,5,0.947075208913649,0.9524538896692597,0.9477009760148997,0.9487474345612394,0.9526462395543176,0.9556224241708111,0.9533628579925711,0.9536957625434
digits,30,7,1,0.9416666666666667,0.9422106176517941,0.9384593596079422,0.939761494754981,0.9555555555555556,0.9544131976093901,0.9537746240536412,0.9536124444949223
digits,30,7,2,0.9472222222222222,0.9519441942838842,0.9472723705521693,0.9477482292934292,0.9666666666666667,0.9684853087949064,0.9675568540274423,0.9674477262540317
digits,30,7,3,0.9136490250696379,0.9137561644704503,0.9125392899584076,0.9114376521089433,0.9303621169916435,0.9287115848401054,0.9300100479585774,0.9285956925301141
digits,30,7,4,0.947075208913649,0.9469209875046039,0.9438561104476664,0.9440790294171324,0.9415041782729805,0.9434035759897827,0.9394156965314462,0.9395681752006977
digits,30,7,5,0.9526462395543176,0.9559885086450551,0.9537683778253354,0.9538641437175188,0.947075208913649,0.9490384517266645,0.9470883481886496,0.9478174327779006
digits,40,0,1,0.9555555555555556,0.9557822470681062,0.951927598892555,0.9536052397836364,0.9472222222222222,0.9494781748063319,0.944708567221355,0.9459302835321367
digits,40,0,2,0.9638888888888889,0.9664307445557444,0.9639148353854236,0.9644136479834444,0.95,0.9526570562054433,0.9492184635934636,0.9497804967160854
digits,40,0,3,0.9192200557103064,0.9168627720222903,0.9197248960190137,0.9172208155323162,0.9415041782729805,0.9393622743740846,0.9416678550207962,0.9393780439128534
digits,40,0,4,0.9415041782729805,0.9408382551987202,0.9383442679600176,0.9379968911401926,0.9526462395543176,0.9537251566663333,0.9486190884800132,0.9497783439213873
digits,40,0,5,0.9554317548746518,0.9585508897540755,0.9557207910308636,0.9562455948302573,0.9415041782729805,0.9410230743605922,0.9422310686349753,0.9414132086529252
digits,40,1,1,0.9444444444444444,0.9449112836082818,0.9415787891979599,0.9426454316744308,0.9555555555555556,0.9557672100647696,0.952803805316593,0.9540419899430008
digits,40,1,2,0.9555555555555556,0.9599290198626775,0.9554040518746401,0.9560095544635395,0.9694444444444444,0.9726401458019105,0.9693334893334893,0.9704118969052825
digits,40,1,3,0.9303621169916435,0.9288342017673081,0.9292104235633648,0.9275115176955454,0.9415041782729805,0.9423482581502668,0.9398644427467957,0.9397846733927233
digits,40,1,4,0.947075208913649,0.9468834855666589,0.945141502983059,0.9441317432310361,0.9526462395543176,0.9548936830593806,0.9512835810425132,0.9522024536310252
digits,40,1,5,0.9415041782729805,0.9453979281299392,0.9427862656822326,0.9426386984268362,0.947075208913649,0.9491524581459638,0.94709924282279,0.9474905192572869
digits,40,2,1,0.9416666666666667,0.944267028982399,0.9381519542473452,0.9405652058104325,0.9583333333333334,0.9565228628108136,0.9572727843975872,0.9563961689563337
digits,40,2,2,0.9555555555555556,0.9587834567298852,0.9553093549049432,0.9561613866510983,0.975,0.976264619883041,0.9749530780780782,0.975282472782532
digits,40,2,3,0.9192200557103064,0.9184494059861708,0.9179910873440285,0.9160483299458676,0.9442896935933147,0.9446309821045935,0.9435722561751974,0.9435402483125064
digits,40,2,4,0.9415041782729805,0.9419965799550301,0.9437615561035055,0.9416885294972953,0.9498607242339833,0.9555935321045677,0.9495703796329172,0.951058429999738
digits,40,2,5,0.9498607242339833,0.9557522089969908,0.9509374485710127,0.9516497004380632,0.9498607242339833,0.9515085168952815,0.9504667473512853,0.9504688248859408
digits,40,3,1,0.9388888888888889,0.9375882646900863,0.938367326747367,0.937666451803161,0.9527777777777777,0.9517033226394934,0.9533712277274884,0.952093761230784
digits,40,3,2,0.9555555555555556,0.9588383120053289,0.9553844299800183,0.9557709642688152,0.9527777777777777,0.9558707709127876,0.9526027008824997,0.9530905790948383
