dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
digits,1,1,0.75,0.25,0.05,0.785246533437323,0.052187194085938915,0.01959500568814554,0.9555555555555556,0.9549715215214482,0.9552743040063522,0.9546659837257987
digits,1,2,0.75,0.25,0.05,0.7791144622204993,-0.004603416406032945,0.836991336763356,0.9644444444444444,0.9634100561894069,0.9632341657820032,0.9631146301083028
digits,1,3,0.75,0.25,0.05,0.7927717175611911,0.2908738072184518,2.699438298056934e-40,0.9555555555555556,0.9547810487696788,0.9571967781389065,0.955701568890945
digits,2,1,0.75,0.25,0.05,0.7918914767150061,0.21738762659146774,8.066740827339359e-23,0.9510022271714922,0.9522067847273552,0.9516524375763288,0.950885273084751
digits,2,2,0.75,0.25,0.05,0.7907073888730234,-0.021205235301308824,0.34321058388281367,0.9443207126948775,0.9448980744913451,0.9448947298074154,0.9438967021524487
digits,2,3,0.75,0.25,0.05,0.7836888147685362,0.0839303819825955,0.00017143720078106975,0.9287305122494433,0.9309874063264925,0.9281306086362712,0.9275608607079195
digits,3,1,0.75,0.25,0.05,0.7959053087373185,0.13263757815939453,2.611082935029798e-09,0.9242761692650334,0.9267146578911285,0.9238081445633852,0.9244271521817657
digits,3,2,0.75,0.25,0.05,0.7883437640217825,0.11928702882175722,8.77324888235487e-08,0.9510022271714922,0.9508243615391752,0.9512945945802628,0.9506200708512809
digits,3,3,0.75,0.25,0.05,0.7787667702667702,0.18876783083353355,1.6901909841801923e-17,0.933184855233853,0.934144874295689,0.9324314327243177,0.9327435310406509
digits,4,1,0.75,0.25,0.05,0.7738725690374298,0.14046659322199823,2.8042039494755096e-10,0.9510022271714922,0.9530167964621745,0.9506103155793081,0.9513395897639304
digits,4,2,0.75,0.25,0.05,0.787081958976696,0.31948215361015003,1.0840470664480463e-48,0.9465478841870824,0.9466781168077919,0.9462456718764354,0.9462984804969322
digits,4,3,0.75,0.25,0.05,0.787713446970413,0.12863306015826503,7.785068780466719e-09,0.9599109131403119,0.9599966227625801,0.9591882283497675,0.9594965922371932
digits,1,1,0.75,0.5,0.01,0.8825257530853505,0.25805245881142946,8.684935254337467e-32,0.96,0.9590582497940275,0.9588683971113147,0.9584347901065323
digits,1,2,0.75,0.5,0.01,0.8802072722599037,0.3949898254880623,1.1513830746398638e-75,0.9666666666666667,0.9656132478379078,0.9667323230301605,0.9659424678062448
digits,1,3,0.75,0.5,0.01,0.8703195457220225,0.4487901900341402,1.0442398323018146e-99,0.9644444444444444,0.9635634045426276,0.9639086645337542,0.9635663609220371
digits,2,1,0.75,0.5,0.01,0.890262578151123,0.25973660293415074,3.3920448480161083e-32,0.9420935412026726,0.9429950468423008,0.9425284003089228,0.9418907071404516
digits,2,2,0.75,0.5,0.01,0.888563121662193,0.15826459556614889,1.0927498506959021e-12,0.9420935412026726,0.9429358452269503,0.9427713218144422,0.9423470900424082
digits,2,3,0.75,0.5,0.01,0.8765551504309246,0.33762296453234975,1.6331593313708057e-54,0.933184855233853,0.9358901538217396,0.9342144300475598,0.9329056458544633
digits,3,1,0.75,0.5,0.01,0.8937984435155488,0.07763523140880785,0.0005107997380254075,0.9443207126948775,0.9468966277621519,0.9439458967061671,0.9442077431120108
digits,3,2,0.75,0.5,0.01,0.9022721430616168,0.3710270352567588,2.649426364571339e-66,0.9309576837416481,0.9327120101818094,0.930429017123602,0.930160976080143
digits,3,3,0.75,0.5,0.01,0.8897721518247835,0.39834091558522894,4.883930758426648e-77,0.9309576837416481,0.9325914803424021,0.9296502119467689,0.9305051670484895
digits,4,1,0.75,0.5,0.01,0.8747139769988068,0.07114400528600132,0.0014540451122489635,0.9443207126948775,0.9458262385707311,0.9453130834074889,0.9451767085284131
digits,4,2,0.75,0.5,0.01,0.8759155577251553,0.13239952669918129,2.7888437835368605e-09,0.9532293986636972,0.9527944404049693,0.9543680714865289,0.9533038657657519
digits,4,3,0.75,0.5,0.01,0.8996591800012853,0.18463533415883354,8.530160412517237e-17,0.9599109131403119,0.9611623273867227,0.959567901537687,0.9599659702050019
digits,1,1,0.75,0.5,0.05,0.84998505344558,0.11820124534463683,1.149119288132609e-07,0.9577777777777777,0.9560420849159197,0.9562989960861652,0.9558714092924617
digits,1,2,0.75,0.5,0.05,0.8790332717964295,0.48526567929431824,1.1716318638936788e-118,0.9622222222222222,0.9627263992252549,0.9608677383497863,0.9614315466312198
digits,1,3,0.75,0.5,0.05,0.8747839997120184,0.643091938264144,7.81649256267002e-234,0.9644444444444444,0.9641226970964609,0.965077802376784,0.9644293105496397
digits,2,1,0.75,0.5,0.05,0.8396295261755786,0.14292595655307253,1.3552717885862266e-10,0.9510022271714922,0.9510537561368126,0.9508860562936541,0.9506068558154264
digits,2,2,0.75,0.5,0.05,0.8541015074250369,0.2686170956542739,2.126152672272637e-34,0.9510022271714922,0.9516944881638656,0.9506985895821357,0.9505402190925635
digits,2,3,0.75,0.5,0.05,0.8640181546179997,0.28116236079059015,1.1772864428622443e-37,0.955456570155902,0.9569472265102311,0.9555424575973678,0.9556551761683287
digits,3,1,0.75,0.5,0.05,0.8661658923435239,0.548658248164562,1.3440715080174193e-157,0.9465478841870824,0.9477070376805065,0.9466307302517943,0.9465175420759191
digits,3,2,0.75,0.5,0.05,0.8708589710369896,0.07181923945480986,0.0013090107695358376,0.9354120267260579,0.9363468855586266,0.9349915274320303,0.9349004213649108
digits,3,3,0.75,0.5,0.05,0.8760848674602544,0.3546764716691179,2.3536069893902083e-60,0.9532293986636972,0.9559223931118341,0.9524650628855262,0.9530681765678395
digits,4,1,0.75,0.5,0.05,0.841849709257604,0.27152061938015487,3.8817599531844567e-35,0.955456570155902,0.9550210889524726,0.9557440474690037,0.9551592830590423
digits,4,2,0.75,0.5,0.05,0.8661618445767052,0.47486683650093436,5.0992638490222755e-113,0.9532293986636972,0.9544820625604062,0.9526216478589105,0.9531614365108018
digits,4,3,0.75,0.5,0.05,0.8602441513308385,0.1806549391637348,3.91527848901809e-16,0.9510022271714922,0.9517583972368225,0.9513436606218084,0.951095019480672
digits,1,1,0.75,0.75,0.01,0.9786098521361679,0.5371541216014256,6.646852959162391e-150,0.9688888888888889,0.9700060802425707,0.9683759330433357,0.9686885531358751
digits,1,2,0.75,0.75,0.01,0.9576449157567579,0.20528453839887842,1.796286359509263e-20,0.9533333333333334,0.9541784701087026,0.9532303033388081,0.9528306026155052
digits,1,3,0.75,0.75,0.01,0.9874445861156389,0.23430335508943004,2.4061531453130698e-26,0.9644444444444444,0.9631326556341279,0.9619343384015389,0.9624131026164493
digits,2,1,0.75,0.75,0.01,0.9672103598156229,0.49459880933517697,6.908738291001635e-124,0.9465478841870824,0.9493746692172843,0.9474340290835326,0.9466449473461346
digits,2,2,0.75,0.75,0.01,1.0043837553914954,0.3150223944918655,2.5480604304843675e-47,0.9465478841870824,0.9493715282119073,0.9463522633819776,0.94620674711264
digits,2,3,0.75,0.75,0.01,0.9418456253069256,0.4070764047691012,1.0862328135538529e-80,0.9398663697104677,0.9428063829521334,0.9384539045508008,0.9380998307130591
digits,3,1,0.75,0.75,0.01,0.9804157209749315,0.5611478332869583,2.6825929196099677e-166,0.9465478841870824,0.949658255501937,0.9458313082186194,0.9467116056479655
digits,3,2,0.75,0.75,0.01,0.9673298143634832,0.7267296946824237,0.0,0.9487750556792873,0.9502137681159419,0.9483258472659397,0.948091755985982
digits,3,3,0.75,0.75,0.01,0.9598988943203339,0.2833077003269251,3.138708117627144e-38,0.9354120267260579,0.9366899690007063,0.9351682198336537,0.9348817511222587
digits,4,1,0.75,0.75,0.01,0.9706780669880516,0.4748522651411359,5.191260757300473e-113,0.9576837416481069,0.9577399154066253,0.9579179605124819,0.9573835182097115
digits,4,2,0.75,0.75,0.01,0.9609702849180404,0.3602426356212048,2.4299325343995802e-62,0.9487750556792873,0.9501618687845903,0.9481533914860183,0.9487245557677412
digits,4,3,0.75,0.75,0.01,0.9653518532551041,0.5043869535967384,1.5065249971708694e-129,0.9510022271714922,0.9512136560816685,0.9513104602212394,0.9506359083624684
digits,1,1,0.75,0.75,0.05,0.9600565882346068,-0.005392628124446093,0.8095422184664592,0.9555555555555556,0.9554448146016323,0.9539078294386579,0.9545042293416103
digits,1,2,0.75,0.75,0.05,0.9700372508468484,0.31620277984512835,1.110640777735758e-47,0.9644444444444444,0.9639280888193932,0.964118686666524,0.9636572628279048
digits,1,3,0.75,0.75,0.05,0.9675920248706289,0.5647911231662909,6.610013740849451e-169,0.9622222222222222,0.9617839202141527,0.9616655131540286,0.9614935334586641
digits,2,1,0.75,0.75,0.05,0.9367566573433448,0.29472696254226327,2.2638752102321923e-41,0.9576837416481069,0.9586341394612072,0.9581762324164975,0.9577052891038698
digits,2,2,0.75,0.75,0.05,0.9311569819928953,0.2977536355500665,3.14484086225663e-42,0.9443207126948775,0.9462552177495487,0.9453640215006788,0.9439367207069782
digits,2,3,0.75,0.75,0.05,0.9446019953129086,-0.039968978492244615,0.07392720179849992,0.9398663697104677,0.9441590020649107,0.939280790430878,0.9394288524811769
digits,3,1,0.75,0.75,0.05,0.9374238846808506,0.24611498852874714,5.591270284091682e-29,0.9242761692650334,0.924608996511961,0.9228763563697218,0.9230497899433157
digits,3,2,0.75,0.75,0.05,0.9501318055869141,0.1863641580910395,4.353394439484484e-17,0.9265033407572383,0.9304493091449613,0.9265166874938059,0.9268044294157367
digits,3,3,0.75,0.75,0.05,0.928906916183232,0.13374083143520785,1.9213025827609356e-09,0.9287305122494433,0.92823090235169,0.9281212846230618,0.9274986032886338
digits,4,1,0.75,0.75,0.05,0.9584405100260363,0.6405456566364142,2.0237241691488284e-231,0.9576837416481069,0.9576106788750121,0.9585554122847796,0.9576766376318744
digits,4,2,0.75,0.75,0.05,0.9590447849793826,0.3974806863701716,1.103043600714145e-76,0.9510022271714922,0.9510354543588146,0.950883841775591,0.9506543044386164
digits,4,3,0.75,0.75,0.05,0.9650723621064179,0.029243590310897575,0.19111930744467606,0.9510022271714922,0.9514149464285404,0.9500338394167667,0.9503356873206327
