dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
wine,4,1,0.5,0.25,0.01,0.6127680311890839,-0.23852338512153873,2.862529495948504e-27,0.8181818181818182,0.7973063973063973,0.8436147186147186,0.8111312764670296
wine,4,2,0.5,0.25,0.01,0.623635477582846,0.4755339569881793,2.2468966653615905e-113,0.9545454545454546,0.9407407407407407,0.9696969696969697,0.9530248881161659
wine,4,3,0.5,0.25,0.01,0.617056530214425,0.5562792373470806,7.309520025147953e-163,0.9318181818181818,0.9396825396825396,0.9458874458874459,0.942261427425822
wine,1,1,0.5,0.25,0.05,0.5632553606237817,-0.08236931322637124,0.0002263504360786805,1.0,1.0,1.0,1.0
wine,1,2,0.5,0.25,0.05,0.5937134502923976,-0.13507514768857568,1.3213361103058676e-09,0.9777777777777777,0.9777777777777779,0.9814814814814815,0.9789819376026273
wine,1,3,0.5,0.25,0.05,0.5894249512670565,0.1257811430682907,1.6612940348443972e-08,1.0,1.0,1.0,1.0
wine,2,1,0.5,0.25,0.05,0.5719298245614035,0.062007428816545265,0.005537296951044898,0.9555555555555556,0.9555555555555556,0.9607843137254902,0.9553571428571429
wine,2,2,0.5,0.25,0.05,0.5966861598440546,0.26497842561701707,1.7392824717249765e-33,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,2,3,0.5,0.25,0.05,0.5794834307992203,0.1564551762697835,1.9800209148407034e-12,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,3,1,0.5,0.25,0.05,0.5960526315789474,0.028558312286221344,0.2017334480788092,1.0,1.0,1.0,1.0
wine,3,2,0.5,0.25,0.05,0.5739766081871345,0.03176997070498529,0.15553010132932982,1.0,1.0,1.0,1.0
wine,3,3,0.5,0.25,0.05,0.5842592592592593,-0.013084663560487543,0.5586666400026508,0.9772727272727273,0.9777777777777779,0.9761904761904763,0.9761600681140911
