dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
breast_cancer,1,3,0.75,0.25,0.05,0.7744951040391677,0.007979065910230706,0.7213783498863028,0.9440559440559441,0.938494623655914,0.938494623655914,0.938494623655914
breast_cancer,2,1,0.75,0.25,0.05,0.785250917992656,0.18819359769761332,2.1212809998757747e-17,0.9507042253521126,0.9497387669801463,0.9468438538205981,0.9482372545956361
breast_cancer,2,2,0.75,0.25,0.05,0.7768512851897185,0.14609403361795004,5.214138178999134e-11,0.9436619718309859,0.941029900332226,0.941029900332226,0.941029900332226
breast_cancer,2,3,0.75,0.25,0.05,0.77421970624235,0.1507773815313091,1.2224446003486316e-11,0.9295774647887324,0.9262873754152824,0.9262873754152824,0.9262873754152824
breast_cancer,3,1,0.75,0.25,0.05,0.7534651719149884,0.045370636537174915,0.04247736277671052,0.9647887323943662,0.960042735042735,0.9639086403792286,0.9619160006436732
breast_cancer,3,2,0.75,0.25,0.05,0.7646909424724603,0.14206361758614267,1.7513495514289798e-10,0.9577464788732394,0.9541047188106011,0.9541047188106011,0.9541047188106011
breast_cancer,3,3,0.75,0.25,0.05,0.7667905936594405,-0.007082533673604283,0.7515877476411752,0.9647887323943662,0.960042735042735,0.9639086403792286,0.9619160006436732
breast_cancer,4,1,0.75,0.25,0.05,0.7486259028609091,0.011617960663748525,0.6035768672927444,0.9577464788732394,0.9554858934169279,0.9554858934169279,0.9554858934169279
breast_cancer,4,2,0.75,0.25,0.05,0.7766676866585067,0.0464393270581434,0.03783370503301765,0.971830985915493,0.9737121051515794,0.9669801462904911,0.9701178451178452
breast_cancer,4,3,0.75,0.25,0.05,0.7803090575275398,0.019721896851303367,0.37803407022367064,0.971830985915493,0.9780219780219781,0.9636363636363636,0.9698961204155183
breast_cancer,1,1,0.75,0.5,0.01,0.809577723378213,-0.2801656059064022,2.167254634080311e-37,0.965034965034965,0.9685283687943262,0.9546236559139785,0.9609992908961981
breast_cancer,1,2,0.75,0.5,0.01,0.7977530839093946,0.3144199719818713,3.887183433197601e-47,0.958041958041958,0.9538709677419355,0.9538709677419355,0.9538709677419355
breast_cancer,1,3,0.75,0.5,0.01,0.8096663500939484,-0.26252394150436326,7.048459100390505e-33,0.951048951048951,0.9444799658994032,0.948494623655914,0.9464276157345465
breast_cancer,2,1,0.75,0.5,0.01,0.7977608179134567,-0.23545445784393396,1.351848409550993e-26,0.9436619718309859,0.9474358974358974,0.9348006644518272,0.9402356902356903
breast_cancer,2,2,0.75,0.5,0.01,0.8027462439641142,0.05430626708746048,0.01514369809491599,0.9507042253521126,0.9497387669801463,0.9468438538205981,0.9482372545956361
breast_cancer,2,3,0.75,0.5,0.01,0.807374541003672,0.17181978444044516,1.0193893605865745e-14,0.9507042253521126,0.9497387669801463,0.9468438538205981,0.9482372545956361
breast_cancer,3,1,0.75,0.5,0.01,0.8186046511627907,-0.0871128744612402,9.588017154663784e-05,0.9647887323943662,0.9636956521739131,0.9595992243051066,0.9615863225666829
breast_cancer,3,2,0.75,0.5,0.01,0.7744108706471008,-0.0025426437976064,0.9095235089492981,0.9436619718309859,0.9388062917474682,0.9388062917474682,0.9388062917474682
breast_cancer,3,3,0.75,0.5,0.01,0.8052469580243358,0.10348006488288995,3.5293903740085945e-06,0.971830985915493,0.9736668861092824,0.9650937297996122,0.9691304347826086
breast_cancer,4,1,0.75,0.5,0.01,0.7992272721158891,-0.05921136802129412,0.0080806462766955,0.971830985915493,0.9703239289446186,0.9703239289446186,0.9703239289446186
breast_cancer,4,2,0.75,0.5,0.01,0.8222460220318237,-0.020459092705018396,0.3604635594526524,0.971830985915493,0.9703239289446186,0.9703239289446186,0.9703239289446186
breast_cancer,4,3,0.75,0.5,0.01,0.7989784761563804,0.1618866620875866,3.256148131417152e-13,0.9788732394366197,0.9793771043771045,0.9760710553814003,0.9776671035386633
breast_cancer,1,1,0.75,0.5,0.05,0.7997246022031824,0.021787265872391527,0.33012476914480293,0.965034965034965,0.9597186700767264,0.9638709677419355,0.9617340112389617
breast_cancer,1,2,0.75,0.5,0.05,0.7842423540453575,0.21289691371513017,6.231751172936664e-22,0.972027972027972,0.969247311827957,0.969247311827957,0.969247311827957
breast_cancer,1,3,0.75,0.5,0.05,0.809577723378213,-0.0013622421904536264,0.9514521779030418,0.9790209790209791,0.9791576204950065,0.9746236559139785,0.9768270944741533
breast_cancer,2,1,0.75,0.5,0.05,0.8031097511219909,-0.020168370129683547,0.3673306468826629,0.9436619718309859,0.9474358974358974,0.9348006644518272,0.9402356902356903
breast_cancer,2,2,0.75,0.5,0.05,0.8046511627906977,0.010526249116969179,0.6380214754818794,0.9507042253521126,0.9530421878312487,0.9437292358803986,0.9478899082568808
breast_cancer,2,3,0.75,0.5,0.05,0.7834521603669068,0.04552617270967716,0.04177295259543158,0.9225352112676056,0.9179566563467492,0.9204734219269103,0.9191636909382601
breast_cancer,3,1,0.75,0.5,0.05,0.7463898713707131,0.0094051682188997,0.6742237641174238,0.9647887323943662,0.960042735042735,0.9639086403792286,0.9619160006436732
breast_cancer,3,2,0.75,0.5,0.05,0.7635329119286866,0.04242359911517258,0.057839963567737206,0.9647887323943662,0.960042735042735,0.9639086403792286,0.9619160006436732
breast_cancer,3,3,0.75,0.5,0.05,0.7894007527781675,0.09876166445084829,9.652464653998222e-06,0.971830985915493,0.9694031458737341,0.9694031458737341,0.9694031458737341
breast_cancer,4,1,0.75,0.5,0.05,0.8121097690559135,0.2306950529960356,1.4371430809510763e-25,0.971830985915493,0.9703239289446186,0.9703239289446186,0.9703239289446186
breast_cancer,4,2,0.75,0.5,0.05,0.7843678580413254,-0.03534569294940179,0.11405810381350492,0.9577464788732394,0.9586601653593385,0.9521421107628004,0.9551767676767677
breast_cancer,4,3,0.75,0.5,0.05,0.7984286125710994,0.07979989384400878,0.00035395910712465376,0.9577464788732394,0.962723550958845,0.9487983281086729,0.9548441806232775
breast_cancer,1,1,0.75,0.75,0.01,0.8370485695455095,0.060364688862020434,0.006926325118698932,0.958041958041958,0.9538709677419355,0.9538709677419355,0.9538709677419355
breast_cancer,1,2,0.75,0.75,0.01,0.8049908200734395,0.23692444015435604,6.4447267215244766e-27,0.958041958041958,0.9538709677419355,0.9538709677419355,0.9538709677419355
breast_cancer,1,3,0.75,0.75,0.01,0.8340314277485781,-0.16452516968908426,1.324468233849913e-13,0.951048951048951,0.94811115935736,0.9438709677419355,0.9459298871063577
breast_cancer,2,1,0.75,0.75,0.01,0.8578182374541004,0.17055762390104098,1.601723611219443e-14,0.9295774647887324,0.9244663382594417,0.9294019933554818,0.9267285861713106
breast_cancer,2,2,0.75,0.75,0.01,0.8461138310893512,-0.12086029988430558,5.908709186783345e-08,0.9225352112676056,0.9200626959247649,0.917358803986711,0.9186585429359996
breast_cancer,2,3,0.75,0.75,0.01,0.869109547123623,-0.3796991675462219,1.334283794794852e-69,0.9225352112676056,0.9200626959247649,0.917358803986711,0.9186585429359996
breast_cancer,3,1,0.75,0.75,0.01,0.8274370201402026,0.17809776554564052,1.0233590964653717e-15,0.9507042253521126,0.9448717948717948,0.9486102133160956,0.9466824009011425
breast_cancer,3,2,0.75,0.75,0.01,0.8042653508771931,0.4017305657349634,1.924550700227366e-78,0.971830985915493,0.9789473684210526,0.9607843137254901,0.9688391485626509
breast_cancer,3,3,0.75,0.75,0.01,0.8447368421052631,-0.02279766920724723,0.3081850229884261,0.9788732394366197,0.9752136752136753,0.9792070674423615,0.9771496003862039
breast_cancer,4,1,0.75,0.75,0.01,0.875719094247246,0.29386380074430185,3.957630015660658e-41,0.9647887323943662,0.9681623931623932,0.957889237199582,0.9625112202333809
breast_cancer,4,2,0.75,0.75,0.01,0.8595111239110087,0.13312672884130594,2.279748242594953e-09,0.9577464788732394,0.9531475748194014,0.9588296760710553,0.9557724252491695
breast_cancer,4,3,0.75,0.75,0.01,0.8321685582878973,0.1728176945119371,7.114187278360847e-15,0.9647887323943662,0.9644360269360269,0.9612330198537096,0.962778505897772
breast_cancer,1,1,0.75,0.75,0.05,0.8434637797145115,0.04484239838737263,0.0449450973156215,0.9440559440559441,0.938494623655914,0.938494623655914,0.938494623655914
breast_cancer,1,2,0.75,0.75,0.05,0.7999967659599383,-0.05342538640114659,0.016872759625773066,0.958041958041958,0.9538709677419355,0.9538709677419355,0.9538709677419355
breast_cancer,1,3,0.75,0.75,0.05,0.8523561811505508,-0.1658635537948314,8.344724838570491e-14,0.965034965034965,0.9636343899261832,0.959247311827957,0.9613784907902555
breast_cancer,2,1,0.75,0.75,0.05,0.815383942862523,-0.00844600186983661,0.7058115170099797,0.9366197183098591,0.9349007314524556,0.9321013289036545,0.9334478987658179
breast_cancer,2,2,0.75,0.75,0.05,0.8315366156912641,-0.04420676689014824,0.04807361907651757,0.9436619718309859,0.9438131313131313,0.9379152823920266,0.9406478578892372
breast_cancer,2,3,0.75,0.75,0.05,0.8306915544675643,0.09799882828586412,1.1310472890897985e-05,0.9366197183098591,0.932610939112487,0.9352159468438539,0.9338612016767582
breast_cancer,3,1,0.75,0.75,0.05,0.853664236620173,0.09074234052797128,4.8244994244683675e-05,0.9647887323943662,0.960042735042735,0.9639086403792286,0.9619160006436732
breast_cancer,3,2,0.75,0.75,0.05,0.8267013463892289,-0.018159203611821644,0.4169847524318301,0.9577464788732394,0.9541047188106011,0.9541047188106011,0.9541047188106011
breast_cancer,3,3,0.75,0.75,0.05,0.8055675413937349,0.011332875501482558,0.6124909440467796,0.9436619718309859,0.9359762560949756,0.9431157078215902,0.9393162393162393
breast_cancer,4,1,0.75,0.75,0.05,0.8183993778049776,0.032258212450049395,0.1492728946853764,0.9507042253521126,0.9573913043478262,0.9397074190177639,0.9471135940409683
breast_cancer,4,2,0.75,0.75,0.05,0.8333996328029376,-0.07540676274726887,0.0007381822765328544,0.971830985915493,0.9703239289446186,0.9703239289446186,0.9703239289446186
breast_cancer,4,3,0.75,0.75,0.05,0.8084989979420825,-0.00019110240905285215,0.993185337564851,0.9788732394366197,0.9793771043771045,0.9760710553814003,0.9776671035386633
