Iteration,T,BestFitness,Fitness,NewFitness,Accuracy
23,0.8955869907338783,0.798832246096292,0.7390428174812523,0.731912747323457,0.6623376623376623
24,0.8911090557802088,0.798832246096292,0.731912747323457,0.7399137105288933,0.7012987012987013
25,0.8866535105013078,0.798832246096292,0.7399137105288933,0.7293416012620482,0.6428571428571429
26,0.8822202429488013,0.798832246096292,0.7293416012620482,0.7321339749988375,0.6623376623376623
27,0.8778091417340573,0.798832246096292,0.7321339749988375,0.7104292436281813,0.6948051948051948
28,0.8734200960253871,0.798832246096292,0.7104292436281813,0.772769553038698,0.7077922077922078
29,0.8690529955452602,0.798832246096292,0.772769553038698,0.7695236184554466,0.6753246753246753
30,0.8647077305675338,0.798832246096292,0.7695236184554466,0.7447598463019904,0.7012987012987013
31,0.8603841919146962,0.798832246096292,0.7447598463019904,0.7420505994338397,0.7077922077922078
32,0.8560822709551227,0.798832246096292,0.7420505994338397,0.7467295558199416,0.6753246753246753
33,0.851801859600347,0.798832246096292,0.7467295558199416,0.7939695967236766,0.6688311688311688
34,0.8475428503023453,0.798832246096292,0.7939695967236766,0.7559626473674452,0.6688311688311688
35,0.8433051360508336,0.798832246096292,0.7559626473674452,0.7451176282408819,0.6948051948051948
36,0.8390886103705794,0.798832246096292,0.7451176282408819,0.7724954795825403,0.7207792207792207
37,0.8348931673187264,0.798832246096292,0.7724954795825403,0.7712722348906513,0.6688311688311688
38,0.8307187014821328,0.798832246096292,0.7712722348906513,0.7460182673607512,0.6688311688311688
39,0.8265651079747222,0.798832246096292,0.7460182673607512,0.7666790669813152,0.6688311688311688
40,0.8224322824348486,0.798832246096292,0.7666790669813152,0.7278353006940308,0.7077922077922078
41,0.8183201210226743,0.798832246096292,0.7278353006940308,0.7108638881785238,0.7272727272727273
42,0.8142285204175609,0.798832246096292,0.7108638881785238,0.7337009364762653,0.7142857142857143
43,0.810157377815473,0.798832246096292,0.7337009364762653,0.7379283267278788,0.6818181818181818
44,0.8061065909263957,0.798832246096292,0.7379283267278788,0.7165812631345574,0.6558441558441559
45,0.8020760579717637,0.798832246096292,0.7165812631345574,0.7504723090260748,0.6623376623376623
46,0.798065677681905,0.798832246096292,0.7504723090260748,0.7739510965442322,0.6363636363636364
47,0.7940753492934954,0.798832246096292,0.7739510965442322,0.7183207977481766,0.6818181818181818
48,0.7901049725470279,0.798832246096292,0.7183207977481766,0.743737502426427,0.6558441558441559
49,0.7861544476842928,0.798832246096292,0.743737502426427,0.7700987125244677,0.6688311688311688
50,0.7822236754458713,0.798832246096292,0.7700987125244677,0.7185133922929645,0.6883116883116883
51,0.778312557068642,0.798832246096292,0.7700987125244677,0.79212812726891,0.6948051948051948
52,0.7744209942832988,0.798832246096292,0.79212812726891,0.8018829017603395,0.6818181818181818
53,0.7705488893118823,0.8018829017603395,0.8018829017603395,0.7458629141012074,0.6688311688311688
54,0.7666961448653229,0.8018829017603395,0.7458629141012074,0.7256286186738253,0.6623376623376623
55,0.7628626641409962,0.8018829017603395,0.7256286186738253,0.7357293430726963,0.6623376623376623
56,0.7590483508202912,0.8018829017603395,0.7357293430726963,0.7194945064034364,0.6428571428571429
57,0.7552531090661897,0.8018829017603395,0.7194945064034364,0.7545618137217047,0.6753246753246753
58,0.7514768435208588,0.8018829017603395,0.7545618137217047,0.7396318773553212,0.6818181818181818
59,0.7477194593032545,0.8018829017603395,0.7396318773553212,0.6891694162280584,0.7077922077922078
60,0.7439808620067382,0.8018829017603395,0.6891694162280584,0.7475281389366719,0.7077922077922078
61,0.7402609576967045,0.8018829017603395,0.7475281389366719,0.7253508764592105,0.6883116883116883
62,0.736559652908221,0.8018829017603395,0.7253508764592105,0.6882958083120306,0.6623376623376623
63,0.7328768546436799,0.8018829017603395,0.6882958083120306,0.6698195617053317,0.6818181818181818
64,0.7292124703704616,0.8018829017603395,0.6698195617053317,0.6820485020759023,0.6753246753246753
65,0.7255664080186093,0.8018829017603395,0.6820485020759023,0.7180705138095923,0.6493506493506493
66,0.7219385759785162,0.8018829017603395,0.7180705138095923,0.7454531003997695,0.6623376623376623
67,0.7183288830986236,0.8018829017603395,0.7454531003997695,0.7111881397841848,0.6558441558441559
68,0.7147372386831305,0.8018829017603395,0.7111881397841848,0.7217128946028966,0.6818181818181818
69,0.7111635524897149,0.8018829017603395,0.7217128946028966,0.7628955294258501,0.7012987012987013
70,0.7076077347272662,0.8018829017603395,0.7628955294258501,0.7531963529855555,0.6818181818181818
71,0.7040696960536299,0.8018829017603395,0.7531963529855555,0.7342830393889861,0.7012987012987013
72,0.7005493475733617,0.8018829017603395,0.7342830393889861,0.7535059233970198,0.6493506493506493
73,0.697046600835495,0.8018829017603395,0.7535059233970198,0.7067775871847091,0.6688311688311688
74,0.6935613678313175,0.8018829017603395,0.7067775871847091,0.7184619678393006,0.6623376623376623
75,0.6900935609921609,0.8018829017603395,0.7184619678393006,0.7481618115762362,0.6883116883116883
76,0.6866430931872001,0.8018829017603395,0.7481618115762362,0.7457508665270224,0.6688311688311688
77,0.6832098777212641,0.8018829017603395,0.7457508665270224,0.7786996610949253,0.6688311688311688
78,0.6797938283326578,0.8018829017603395,0.7786996610949253,0.7742446921938058,0.6623376623376623
79,0.6763948591909945,0.8018829017603395,0.7742446921938058,0.7767329235742374,0.6818181818181818
80,0.6730128848950395,0.8018829017603395,0.7767329235742374,0.7808895596954747,0.6623376623376623
81,0.6696478204705644,0.8018829017603395,0.7808895596954747,0.7531597975524685,0.7012987012987013
82,0.6662995813682115,0.8018829017603395,0.7531597975524685,0.7598843914636209,0.6753246753246753
83,0.6629680834613705,0.8018829017603395,0.7598843914636209,0.7259983381149244,0.6688311688311688
84,0.6596532430440636,0.8018829017603395,0.7259983381149244,0.7495450706820601,0.6688311688311688
85,0.6563549768288433,0.8018829017603395,0.7495450706820601,0.7255295483904028,0.6818181818181818
86,0.653073201944699,0.8018829017603395,0.7255295483904028,0.7471819332385732,0.6688311688311688
87,0.6498078359349755,0.8018829017603395,0.7471819332385732,0.7321442082513336,0.6753246753246753
88,0.6465587967553006,0.8018829017603395,0.7321442082513336,0.7673345208101383,0.7012987012987013
89,0.6433260027715241,0.8018829017603395,0.7673345208101383,0.7372592566364106,0.6948051948051948
90,0.6401093727576664,0.8018829017603395,0.7372592566364106,0.7509144122314076,0.7077922077922078
91,0.6369088258938781,0.8018829017603395,0.7509144122314076,0.7798609568497347,0.6883116883116883
92,0.6337242817644086,0.8018829017603395,0.7798609568497347,0.7989245594417832,0.6883116883116883
93,0.6305556603555866,0.8018829017603395,0.7989245594417832,0.7594469300184618,0.7012987012987013
94,0.6274028820538087,0.8018829017603395,0.7594469300184618,0.7407833278497615,0.7012987012987013
95,0.6242658676435396,0.8018829017603395,0.7407833278497615,0.7498297142586672,0.6753246753246753
96,0.6211445383053219,0.8018829017603395,0.7498297142586672,0.7692781871683507,0.6688311688311688
97,0.6180388156137953,0.8018829017603395,0.7692781871683507,0.7358560876699354,0.6753246753246753
98,0.6149486215357263,0.8018829017603395,0.7358560876699354,0.7998671954333376,0.6818181818181818
99,0.6118738784280476,0.8018829017603395,0.7998671954333376,0.7636567782935448,0.6558441558441559
100,0.6088145090359074,0.8018829017603395,0.7636567782935448,0.741706042718395,0.6948051948051948
101,0.6057704364907278,0.8018829017603395,0.7636567782935448,0.7054335467739535,0.6493506493506493
102,0.6027415843082742,0.8018829017603395,0.7054335467739535,0.727862179992536,0.6493506493506493
103,0.5997278763867329,0.8018829017603395,0.727862179992536,0.706608041012208,0.6883116883116883
104,0.5967292370047992,0.8018829017603395,0.706608041012208,0.7119830202835933,0.6493506493506493
105,0.5937455908197752,0.8018829017603395,0.7119830202835933,0.7140532270294908,0.6493506493506493
106,0.5907768628656763,0.8018829017603395,0.7140532270294908,0.6852984220850658,0.6753246753246753
107,0.5878229785513479,0.8018829017603395,0.6852984220850658,0.7337929832418891,0.6558441558441559
108,0.5848838636585911,0.8018829017603395,0.7337929832418891,0.7702979487034173,0.6298701298701299
109,0.5819594443402982,0.8018829017603395,0.7702979487034173,0.7789537912274238,0.6363636363636364
110,0.5790496471185967,0.8018829017603395,0.7789537912274238,0.763036650705011,0.6298701298701299
111,0.5761543988830038,0.8018829017603395,0.763036650705011,0.7343694929553637,0.6818181818181818
112,0.5732736268885887,0.8018829017603395,0.7343694929553637,0.6997889945300142,0.6753246753246753
113,0.5704072587541458,0.8018829017603395,0.6997889945300142,0.7160109423072986,0.6818181818181818
114,0.567555222460375,0.8018829017603395,0.7160109423072986,0.7351456107620061,0.6623376623376623
115,0.5647174463480732,0.8018829017603395,0.7351456107620061,0.7411700498825438,0.6558441558441559
116,0.5618938591163328,0.8018829017603395,0.7411700498825438,0.7090465173899447,0.6753246753246753
117,0.5590843898207511,0.8018829017603395,0.7090465173899447,0.7079266344086714,0.6883116883116883
118,0.5562889678716474,0.8018829017603395,0.7079266344086714,0.6766311401151006,0.6493506493506493
119,0.5535075230322891,0.8018829017603395,0.6766311401151006,0.7015900792798853,0.6558441558441559
120,0.5507399854171277,0.8018829017603395,0.7015900792798853,0.7110781123891313,0.6753246753246753
121,0.547986285490042,0.8018829017603395,0.7110781123891313,0.7768878917278815,0.6688311688311688
122,0.5452463540625918,0.8018829017603395,0.7768878917278815,0.7925513563443611,0.6883116883116883
123,0.5425201222922789,0.8018829017603395,0.7925513563443611,0.7571961612697633,0.6688311688311688
124,0.5398075216808175,0.8018829017603395,0.7571961612697633,0.7720995111996329,0.6753246753246753
125,0.5371084840724134,0.8018829017603395,0.7720995111996329,0.7866653141631782,0.6753246753246753
126,0.5344229416520513,0.8018829017603395,0.7866653141631782,0.8007726790025277,0.7012987012987013
127,0.531750826943791,0.8018829017603395,0.8007726790025277,0.7655110757700962,0.6883116883116883
128,0.5290920728090721,0.8018829017603395,0.7655110757700962,0.7626294160279469,0.6558441558441559
129,0.5264466124450268,0.8018829017603395,0.7626294160279469,0.7239368588080277,0.6558441558441559
130,0.5238143793828016,0.8018829017603395,0.7239368588080277,0.7410057956368392,0.6428571428571429
131,0.5211953074858876,0.8018829017603395,0.7410057956368392,0.7296539486576464,0.6818181818181818
132,0.5185893309484582,0.8018829017603395,0.7296539486576464,0.7263955592158678,0.6558441558441559
133,0.5159963842937159,0.8018829017603395,0.7263955592158678,0.7112304890365733,0.7012987012987013
134,0.5134164023722473,0.8018829017603395,0.7112304890365733,0.7383147321944418,0.7077922077922078
135,0.510849320360386,0.8018829017603395,0.7383147321944418,0.7336636100121324,0.6753246753246753
136,0.5082950737585841,0.8018829017603395,0.7336636100121324,0.661369379610021,0.6883116883116883
137,0.5057535983897912,0.8018829017603395,0.661369379610021,0.7370536254312282,0.7077922077922078
138,0.5032248303978422,0.8018829017603395,0.7370536254312282,0.7059777320050717,0.6363636363636364
139,0.500708706245853,0.8018829017603395,0.7059777320050717,0.7166753230475702,0.6688311688311688
140,0.4982051627146237,0.8018829017603395,0.7166753230475702,0.7353562973484239,0.6688311688311688
141,0.49571413690105054,0.8018829017603395,0.7353562973484239,0.7106143893354429,0.6818181818181818
142,0.4932355662165453,0.8018829017603395,0.7106143893354429,0.7390438764268819,0.6623376623376623
143,0.4907693883854626,0.8018829017603395,0.7390438764268819,0.7553576531658672,0.7337662337662337
144,0.4883155414435353,0.8018829017603395,0.7553576531658672,0.7266348302866703,0.6948051948051948
145,0.4858739637363176,0.8018829017603395,0.7266348302866703,0.7199580004944077,0.6688311688311688
146,0.483444593917636,0.8018829017603395,0.7199580004944077,0.7439319036263469,0.6688311688311688
147,0.4810273709480478,0.8018829017603395,0.7439319036263469,0.7588146607206976,0.7012987012987013
148,0.47862223409330756,0.8018829017603395,0.7588146607206976,0.7476036374206176,0.6818181818181818
149,0.47622912292284103,0.8018829017603395,0.7476036374206176,0.7483744988879961,0.6753246753246753
150,0.4738479773082268,0.8018829017603395,0.7483744988879961,0.7513446105968586,0.6623376623376623
151,0.47147873742168567,0.8018829017603395,0.7513446105968586,0.704567737126612,0.6623376623376623
152,0.46912134373457726,0.8018829017603395,0.704567737126612,0.7509323123268226,0.6818181818181818
153,0.46677573701590436,0.8018829017603395,0.7509323123268226,0.7132489710635515,0.6428571428571429
154,0.46444185833082485,0.8018829017603395,0.7132489710635515,0.71849934110982,0.6363636363636364
155,0.46211964903917074,0.8018829017603395,0.71849934110982,0.7075326646151536,0.6623376623376623
156,0.4598090507939749,0.8018829017603395,0.7075326646151536,0.6762442159962552,0.6428571428571429
157,0.457510005540005,0.8018829017603395,0.6762442159962552,0.6561074825202488,0.6363636363636364
158,0.45522245551230495,0.8018829017603395,0.6561074825202488,0.7120782957604497,0.6558441558441559
159,0.4529463432347434,0.8018829017603395,0.7120782957604497,0.7254654300288965,0.6688311688311688
160,0.4506816115185697,0.8018829017603395,0.7254654300288965,0.7212224631290005,0.6753246753246753
161,0.4484282034609769,0.8018829017603395,0.7212224631290005,0.7373701152454839,0.6493506493506493
162,0.446186062443672,0.8018829017603395,0.7373701152454839,0.7557393664691517,0.6493506493506493
163,0.4439551321314536,0.8018829017603395,0.7557393664691517,0.7250266364561796,0.6818181818181818
164,0.4417353564707963,0.8018829017603395,0.7250266364561796,0.6942565968873218,0.6948051948051948
165,0.43952667968844233,0.8018829017603395,0.6942565968873218,0.7083184366577038,0.7012987012987013
166,0.43732904629000013,0.8018829017603395,0.7083184366577038,0.7062602199741637,0.7077922077922078
167,0.4351424010585501,0.8018829017603395,0.7062602199741637,0.6889732484941317,0.6753246753246753
168,0.43296668905325736,0.8018829017603395,0.6889732484941317,0.6840179286599192,0.6558441558441559
169,0.43080185560799106,0.8018829017603395,0.6840179286599192,0.6897103619082556,0.6428571428571429
170,0.4286478463299511,0.8018829017603395,0.6897103619082556,0.7100906081702474,0.6883116883116883
171,0.42650460709830135,0.8018829017603395,0.7100906081702474,0.72950678276042,0.6688311688311688
172,0.42437208406280985,0.8018829017603395,0.72950678276042,0.7218951192439355,0.6753246753246753
173,0.4222502236424958,0.8018829017603395,0.7218951192439355,0.7179460793886663,0.6363636363636364
174,0.42013897252428334,0.8018829017603395,0.7179460793886663,0.7439681387260009,0.6818181818181818
175,0.4180382776616619,0.8018829017603395,0.7439681387260009,0.7352475320320562,0.6753246753246753
176,0.4159480862733536,0.8018829017603395,0.7352475320320562,0.7361382508418941,0.6883116883116883
177,0.41386834584198684,0.8018829017603395,0.7361382508418941,0.7662078007933522,0.6428571428571429
178,0.4117990041127769,0.8018829017603395,0.7662078007933522,0.7515539408040224,0.7207792207792207
179,0.40974000909221303,0.8018829017603395,0.7515539408040224,0.757534244186349,0.7142857142857143
180,0.40769130904675194,0.8018829017603395,0.757534244186349,0.7599845898015698,0.7337662337662337
181,0.40565285250151817,0.8018829017603395,0.7599845898015698,0.7474051636353357,0.7337662337662337
182,0.4036245882390106,0.8018829017603395,0.7474051636353357,0.7414096222663045,0.7012987012987013
183,0.4016064652978155,0.8018829017603395,0.7414096222663045,0.7540790163828407,0.6883116883116883
184,0.3995984329713264,0.8018829017603395,0.7540790163828407,0.7775880059804026,0.7337662337662337
185,0.3976004408064698,0.8018829017603395,0.7775880059804026,0.7749698471440194,0.7142857142857143
186,0.39561243860243744,0.8018829017603395,0.7749698471440194,0.7723781037224163,0.6883116883116883
187,0.3936343764094253,0.8018829017603395,0.7723781037224163,0.7387892922269996,0.6753246753246753
188,0.39166620452737816,0.8018829017603395,0.7387892922269996,0.742236143955121,0.7272727272727273
189,0.3897078735047413,0.8018829017603395,0.742236143955121,0.7379507193845128,0.7402597402597403
190,0.3877593341372176,0.8018829017603395,0.7379507193845128,0.7273948839418364,0.7272727272727273
191,0.3858205374665315,0.8018829017603395,0.7273948839418364,0.7212879492774794,0.7012987012987013
192,0.38389143477919885,0.8018829017603395,0.7212879492774794,0.7405943665088062,0.6883116883116883
193,0.3819719776053028,0.8018829017603395,0.7405943665088062,0.7611660642766505,0.6753246753246753
194,0.3800621177172763,0.8018829017603395,0.7611660642766505,0.7060323047072119,0.6688311688311688
195,0.37816180712868996,0.8018829017603395,0.7060323047072119,0.7724009001345984,0.6688311688311688
196,0.37627099809304654,0.8018829017603395,0.7724009001345984,0.7733269080145266,0.6948051948051948
197,0.3743896431025813,0.8018829017603395,0.7733269080145266,0.7458174607578475,0.7012987012987013
198,0.37251769488706843,0.8018829017603395,0.7458174607578475,0.7174332762762017,0.6623376623376623
199,0.3706551064126331,0.8018829017603395,0.7174332762762017,0.7264348708744468,0.6818181818181818
200,0.36880183088056995,0.8018829017603395,0.7264348708744468,0.727929743322213,0.6688311688311688
201,0.3669578217261671,0.8018829017603395,0.727929743322213,0.717288119279218,0.6753246753246753
202,0.36512303261753626,0.8018829017603395,0.717288119279218,0.7526638329761641,0.7077922077922078
203,0.3632974174544486,0.8018829017603395,0.7526638329761641,0.7517988279276162,0.6558441558441559
204,0.3614809303671764,0.8018829017603395,0.7517988279276162,0.7323766660342927,0.6818181818181818
205,0.3596735257153405,0.8018829017603395,0.7323766660342927,0.7432574800234911,0.7012987012987013
206,0.3578751580867638,0.8018829017603395,0.7432574800234911,0.7904671958119913,0.6883116883116883
207,0.35608578229633,0.8018829017603395,0.7904671958119913,0.7711934975167909,0.6753246753246753
208,0.3543053533848483,0.8018829017603395,0.7711934975167909,0.7668224855781993,0.6558441558441559
209,0.35253382661792404,0.8018829017603395,0.7668224855781993,0.782617413350458,0.7142857142857143
210,0.3507711574848344,0.8018829017603395,0.782617413350458,0.7748077149858352,0.6948051948051948
211,0.34901730169741024,0.8018829017603395,0.7748077149858352,0.7391629582364283,0.7272727272727273
212,0.3472722151889232,0.8018829017603395,0.7391629582364283,0.7828459436146984,0.7142857142857143
213,0.3455358541129786,0.8018829017603395,0.7828459436146984,0.7638644377770634,0.7012987012987013
214,0.3438081748424137,0.8018829017603395,0.7638644377770634,0.7654053679427764,0.6818181818181818
215,0.3420891339682016,0.8018829017603395,0.7654053679427764,0.7624007376011739,0.7142857142857143
216,0.3403786882983606,0.8018829017603395,0.7624007376011739,0.7508878723095485,0.7337662337662337
217,0.3386767948568688,0.8018829017603395,0.7508878723095485,0.6992844665587766,0.7077922077922078
218,0.33698341088258443,0.8018829017603395,0.6992844665587766,0.737739413120855,0.6948051948051948
219,0.3352984938281715,0.8018829017603395,0.737739413120855,0.7192724566638431,0.6948051948051948
220,0.33362200135903064,0.8018829017603395,0.7192724566638431,0.7573503039920801,0.6753246753246753
221,0.33195389135223546,0.8018829017603395,0.7573503039920801,0.7732959897238844,0.7012987012987013
222,0.3302941218954743,0.8018829017603395,0.7732959897238844,0.7592622768848627,0.6948051948051948
223,0.32864265128599696,0.8018829017603395,0.7592622768848627,0.7471227885172987,0.6948051948051948
224,0.326999438029567,0.8018829017603395,0.7471227885172987,0.7209311147219813,0.6818181818181818
225,0.3253644408394192,0.8018829017603395,0.7471227885172987,0.7568806436214466,0.7467532467532467
226,0.3237376186352221,0.8018829017603395,0.7568806436214466,0.7626212236152528,0.6623376623376623
227,0.322118930542046,0.8018829017603395,0.7626212236152528,0.7459306376365106,0.6753246753246753
228,0.32050833588933575,0.8018829017603395,0.7459306376365106,0.7574292967835521,0.6623376623376623
229,0.31890579420988907,0.8018829017603395,0.7574292967835521,0.7706697277264805,0.6753246753246753
230,0.3173112652388396,0.8018829017603395,0.7706697277264805,0.7557570220130732,0.6363636363636364
231,0.3157247089126454,0.8018829017603395,0.7557570220130732,0.7990429449536509,0.6883116883116883
232,0.3141460853680822,0.8018829017603395,0.7990429449536509,0.7797479431927965,0.6623376623376623
233,0.3125753549412418,0.8018829017603395,0.7797479431927965,0.8038091169020614,0.6558441558441559
234,0.31101247816653554,0.8038091169020614,0.8038091169020614,0.7447228545332065,0.6818181818181818
235,0.30945741577570285,0.8038091169020614,0.7447228545332065,0.7691627266095111,0.6883116883116883
236,0.3079101286968243,0.8038091169020614,0.7691627266095111,0.7466508931248788,0.7337662337662337
237,0.3063705780533402,0.8038091169020614,0.7466508931248788,0.702787831323592,0.6818181818181818
238,0.30483872516307353,0.8038091169020614,0.702787831323592,0.7445374484641185,0.6688311688311688
239,0.3033145315372582,0.8038091169020614,0.7445374484641185,0.7317064921711207,0.6233766233766234
240,0.3017979588795719,0.8038091169020614,0.7445374484641185,0.704925720941924,0.6233766233766234
241,0.30028896908517405,0.8038091169020614,0.704925720941924,0.7168052524002749,0.6753246753246753
242,0.2987875242397482,0.8038091169020614,0.7168052524002749,0.6812981608468371,0.6493506493506493
243,0.29729358661854943,0.8038091169020614,0.6812981608468371,0.7540147683888235,0.6753246753246753
244,0.29580711868545667,0.8038091169020614,0.7540147683888235,0.7113821724520987,0.6688311688311688
245,0.2943280830920294,0.8038091169020614,0.7113821724520987,0.7115177809149645,0.6818181818181818
246,0.29285644267656924,0.8038091169020614,0.7115177809149645,0.7220782763874983,0.6753246753246753
247,0.2913921604631864,0.8038091169020614,0.7220782763874983,0.7665347759473341,0.7012987012987013
248,0.28993519966087045,0.8038091169020614,0.7665347759473341,0.7438725395045346,0.6818181818181818
249,0.2884855236625661,0.8038091169020614,0.7665347759473341,0.7497641057735971,0.6753246753246753
250,0.28704309604425327,0.8038091169020614,0.7497641057735971,0.702538416864364,0.6558441558441559
251,0.285607880564032,0.8038091169020614,0.702538416864364,0.711010396590352,0.6558441558441559
252,0.28417984116121187,0.8038091169020614,0.711010396590352,0.7100585600639345,0.6558441558441559
253,0.2827589419554058,0.8038091169020614,0.7100585600639345,0.7423148866312288,0.6818181818181818
254,0.28134514724562876,0.8038091169020614,0.7423148866312288,0.739362288069024,0.6753246753246753
255,0.2799384215094006,0.8038091169020614,0.739362288069024,0.6542479405633005,0.6948051948051948
256,0.27853872940185365,0.8038091169020614,0.6542479405633005,0.6616868030228362,0.6623376623376623
257,0.27714603575484437,0.8038091169020614,0.6616868030228362,0.7066655687467147,0.6688311688311688
258,0.2757603055760701,0.8038091169020614,0.7066655687467147,0.7036013013102009,0.6688311688311688
259,0.2743815040481898,0.8038091169020614,0.7036013013102009,0.7094677665980612,0.6883116883116883
260,0.2730095965279488,0.8038091169020614,0.7094677665980612,0.7263314100071402,0.6688311688311688
261,0.27164454854530906,0.8038091169020614,0.7263314100071402,0.7549699053137394,0.7012987012987013
262,0.2702863258025825,0.8038091169020614,0.7549699053137394,0.76158389024745,0.6948051948051948
263,0.2689348941735696,0.8038091169020614,0.76158389024745,0.7034329246979198,0.6818181818181818
264,0.26759021970270175,0.8038091169020614,0.76158389024745,0.7323573952909862,0.7142857142857143
265,0.2662522686041882,0.8038091169020614,0.7323573952909862,0.7259558145879129,0.6818181818181818
266,0.2649210072611673,0.8038091169020614,0.7259558145879129,0.7330838787719308,0.6883116883116883
267,0.26359640222486147,0.8038091169020614,0.7330838787719308,0.7371222416519634,0.6883116883116883
268,0.26227842021373715,0.8038091169020614,0.7371222416519634,0.7346336171837821,0.7077922077922078
269,0.2609670281126685,0.8038091169020614,0.7346336171837821,0.7421775299853876,0.7012987012987013
270,0.25966219297210513,0.8038091169020614,0.7421775299853876,0.7421496548243478,0.6753246753246753
271,0.2583638820072446,0.8038091169020614,0.7421496548243478,0.7152830629293907,0.6688311688311688
272,0.2570720625972084,0.8038091169020614,0.7152830629293907,0.7131124297115704,0.6623376623376623
273,0.25578670228422234,0.8038091169020614,0.7131124297115704,0.6851405790153147,0.6493506493506493
274,0.25450776877280124,0.8038091169020614,0.7131124297115704,0.7282358972171944,0.6623376623376623
275,0.2532352299289372,0.8038091169020614,0.7282358972171944,0.6335977827301398,0.6883116883116883
276,0.2519690537792925,0.8038091169020614,0.6335977827301398,0.6850606546020765,0.6558441558441559
277,0.2507092085103961,0.8038091169020614,0.6850606546020765,0.6907339144463894,0.6233766233766234
278,0.2494556624678441,0.8038091169020614,0.6907339144463894,0.6842202177331387,0.6493506493506493
279,0.24820838415550486,0.8038091169020614,0.6842202177331387,0.6991291708189828,0.6428571428571429
280,0.24696734223472733,0.8038091169020614,0.6991291708189828,0.743532161692293,0.6818181818181818
281,0.2457325055235537,0.8038091169020614,0.743532161692293,0.7290034594093947,0.6493506493506493
282,0.24450384299593592,0.8038091169020614,0.7290034594093947,0.6804635464768028,0.6818181818181818
283,0.24328132378095624,0.8038091169020614,0.6804635464768028,0.686810203277534,0.6818181818181818
284,0.24206491716205145,0.8038091169020614,0.686810203277534,0.7160679773283911,0.6818181818181818
285,0.2408545925762412,0.8038091169020614,0.7160679773283911,0.7196174173822494,0.6298701298701299
286,0.23965031961336,0.8038091169020614,0.7196174173822494,0.6945151372143068,0.6883116883116883
287,0.2384520680152932,0.8038091169020614,0.6945151372143068,0.7341162787390754,0.6883116883116883
288,0.23725980767521673,0.8038091169020614,0.7341162787390754,0.7361902093264496,0.7142857142857143
289,0.23607350863684065,0.8038091169020614,0.7361902093264496,0.746122002378832,0.7272727272727273
290,0.23489314109365644,0.8038091169020614,0.746122002378832,0.7553534641318927,0.7077922077922078
291,0.23371867538818816,0.8038091169020614,0.7553534641318927,0.7447560796843656,0.6948051948051948
292,0.23255008201124722,0.8038091169020614,0.7447560796843656,0.7027438961097353,0.7012987012987013
293,0.231387331601191,0.8038091169020614,0.7027438961097353,0.7328026256200246,0.6753246753246753
294,0.23023039494318503,0.8038091169020614,0.7328026256200246,0.7409649262448088,0.6493506493506493
295,0.2290792429684691,0.8038091169020614,0.7409649262448088,0.7409114805500867,0.6623376623376623
296,0.22793384675362674,0.8038091169020614,0.7409114805500867,0.7223122916315202,0.6818181818181818
297,0.22679417751985861,0.8038091169020614,0.7223122916315202,0.7696542557840436,0.7012987012987013
298,0.22566020663225933,0.8038091169020614,0.7696542557840436,0.7237436353233747,0.6883116883116883
299,0.22453190559909803,0.8038091169020614,0.7237436353233747,0.7618872134345611,0.6883116883116883
