Iteration,T,BestFitness,Fitness,NewFitness,Accuracy
125,2.875836093668642,0.7512167487684729,0.640576354679803,0.6603793103448274,0.7361111111111112
126,2.847077732731955,0.7512167487684729,0.6603793103448274,0.6616847290640394,0.7472222222222222
127,2.818606955404636,0.7512167487684729,0.6616847290640394,0.6665911330049261,0.7555555555555555
128,2.7904208858505894,0.7512167487684729,0.6665911330049261,0.650536945812808,0.7361111111111112
129,2.7625166769920835,0.7512167487684729,0.6665911330049261,0.6799556650246306,0.7416666666666667
130,2.7348915102221625,0.7512167487684729,0.6799556650246306,0.6538226600985222,0.7527777777777778
131,2.707542595119941,0.7512167487684729,0.6538226600985222,0.6686453201970444,0.7694444444444445
132,2.6804671691687414,0.7512167487684729,0.6686453201970444,0.6596995073891625,0.7722222222222223
133,2.653662497477054,0.7512167487684729,0.6596995073891625,0.6566847290640394,0.7194444444444444
134,2.6271258725022832,0.7512167487684729,0.6566847290640394,0.6420197044334975,0.7638888888888888
135,2.6008546137772606,0.7512167487684729,0.6420197044334975,0.6618620689655172,0.7444444444444445
136,2.5748460676394878,0.7512167487684729,0.6618620689655172,0.6751133004926109,0.7527777777777778
137,2.549097606963093,0.7512167487684729,0.6751133004926109,0.6688522167487686,0.7583333333333333
138,2.523606630893462,0.7512167487684729,0.6688522167487686,0.6771773399014778,0.7194444444444444
139,2.498370564584527,0.7512167487684729,0.6771773399014778,0.6782660098522167,0.7277777777777777
140,2.4733868589386816,0.7512167487684729,0.6782660098522167,0.6589950738916256,0.775
141,2.4486529903492946,0.7512167487684729,0.6589950738916256,0.6911133004926108,0.7666666666666667
142,2.4241664604458015,0.7512167487684729,0.6911133004926108,0.6971625615763547,0.7722222222222223
143,2.3999247958413434,0.7512167487684729,0.6971625615763547,0.7018669950738916,0.7777777777777778
144,2.37592554788293,0.7512167487684729,0.7018669950738916,0.6864827586206896,0.7861111111111111
145,2.352166292404101,0.7512167487684729,0.6864827586206896,0.6891674876847291,0.8027777777777778
146,2.32864462948006,0.7512167487684729,0.6891674876847291,0.6976748768472906,0.7583333333333333
147,2.305358183185259,0.7512167487684729,0.6976748768472906,0.685408866995074,0.75
148,2.2823046013534065,0.7512167487684729,0.685408866995074,0.6813645320197045,0.7611111111111111
149,2.2594815553398724,0.7512167487684729,0.6813645320197045,0.6811576354679804,0.75
150,2.2368867397864736,0.7512167487684729,0.6811576354679804,0.7035714285714285,0.7638888888888888
151,2.2145178723886088,0.7512167487684729,0.7035714285714285,0.6906995073891626,0.7861111111111111
152,2.1923726936647228,0.7512167487684729,0.6906995073891626,0.6910837438423645,0.7805555555555556
153,2.1704489667280753,0.7512167487684729,0.6910837438423645,0.6973645320197045,0.7916666666666666
154,2.1487444770607946,0.7512167487684729,0.6973645320197045,0.6784384236453201,0.775
155,2.1272570322901867,0.7512167487684729,0.6784384236453201,0.6777093596059114,0.7916666666666666
156,2.1059844619672847,0.7512167487684729,0.6777093596059114,0.6650985221674877,0.7861111111111111
157,2.0849246173476117,0.7512167487684729,0.6650985221674877,0.6932906403940888,0.7916666666666666
158,2.0640753711741358,0.7512167487684729,0.6932906403940888,0.7063103448275863,0.7944444444444444
159,2.0434346174623945,0.7512167487684729,0.7063103448275863,0.7195418719211824,0.7861111111111111
160,2.0230002712877706,0.7512167487684729,0.7195418719211824,0.7351231527093596,0.7888888888888889
161,2.002770268574893,0.7512167487684729,0.7351231527093596,0.7227536945812808,0.7888888888888889
162,1.982742565889144,0.7512167487684729,0.7227536945812808,0.704113300492611,0.7916666666666666
163,1.9629151402302525,0.7512167487684729,0.704113300492611,0.7111182266009852,0.7916666666666666
164,1.94328598882795,0.7512167487684729,0.7111182266009852,0.7062364532019706,0.775
165,1.9238531289396703,0.7512167487684729,0.7062364532019706,0.6934236453201972,0.7722222222222223
166,1.9046145976502735,0.7512167487684729,0.6934236453201972,0.6977241379310345,0.775
167,1.8855684516737707,0.7512167487684729,0.6977241379310345,0.7260443349753695,0.7416666666666667
168,1.866712767157033,0.7512167487684729,0.7260443349753695,0.6968177339901478,0.7833333333333333
169,1.8480456394854625,0.7512167487684729,0.6968177339901478,0.6885665024630542,0.7944444444444444
170,1.829565183090608,0.7512167487684729,0.6885665024630542,0.677344827586207,0.775
171,1.8112695312597018,0.7512167487684729,0.677344827586207,0.6911231527093596,0.7638888888888888
172,1.7931568359471048,0.7512167487684729,0.6911231527093596,0.6711330049261085,0.7361111111111112
173,1.7752252675876339,0.7512167487684729,0.6711330049261085,0.6616600985221676,0.7333333333333333
174,1.7574730149117574,0.7512167487684729,0.6616600985221676,0.689256157635468,0.7916666666666666
175,1.7398982847626399,0.7512167487684729,0.689256157635468,0.7085221674876848,0.7583333333333333
176,1.7224993019150134,0.7512167487684729,0.7085221674876848,0.6995862068965518,0.75
177,1.7052743088958633,0.7512167487684729,0.6995862068965518,0.7005320197044337,0.7916666666666666
178,1.6882215658069046,0.7512167487684729,0.7005320197044337,0.6910591133004926,0.7555555555555555
179,1.6713393501488356,0.7512167487684729,0.6910591133004926,0.6969113300492611,0.7777777777777778
180,1.6546259566473474,0.7512167487684729,0.6969113300492611,0.6834926108374385,0.7638888888888888
181,1.6380796970808738,0.7512167487684729,0.6834926108374385,0.6861182266009852,0.7916666666666666
182,1.621698900110065,0.7512167487684729,0.6861182266009852,0.6819014778325123,0.7777777777777778
183,1.6054819111089644,0.7512167487684729,0.6819014778325123,0.6986059113300493,0.7777777777777778
184,1.5894270919978748,0.7512167487684729,0.6986059113300493,0.6991034482758621,0.7888888888888889
185,1.573532821077896,0.7512167487684729,0.6991034482758621,0.6736502463054188,0.8083333333333333
186,1.557797492867117,0.7512167487684729,0.6736502463054188,0.696551724137931,0.75
187,1.542219517938446,0.7512167487684729,0.696551724137931,0.6696847290640395,0.7472222222222222
188,1.5267973227590614,0.7512167487684729,0.6696847290640395,0.6610935960591133,0.7555555555555555
189,1.5115293495314708,0.7512167487684729,0.6610935960591133,0.6513054187192119,0.7361111111111112
190,1.496414056036156,0.7512167487684729,0.6513054187192119,0.6583694581280789,0.7472222222222222
191,1.4814499154757945,0.7512167487684729,0.6583694581280789,0.6391034482758622,0.7138888888888889
192,1.4666354163210367,0.7512167487684729,0.6391034482758622,0.6584975369458129,0.7305555555555555
193,1.4519690621578263,0.7512167487684729,0.6584975369458129,0.6595369458128079,0.7277777777777777
194,1.437449371536248,0.7512167487684729,0.6595369458128079,0.6707931034482759,0.7472222222222222
195,1.4230748778208855,0.7512167487684729,0.6707931034482759,0.663487684729064,0.7361111111111112
196,1.4088441290426765,0.7512167487684729,0.663487684729064,0.679551724137931,0.7666666666666667
197,1.3947556877522498,0.7512167487684729,0.679551724137931,0.6956108374384238,0.7694444444444445
198,1.3808081308747273,0.7512167487684729,0.6956108374384238,0.676088669950739,0.775
199,1.36700004956598,0.7512167487684729,0.676088669950739,0.6819802955665025,0.7777777777777778
200,1.3533300490703202,0.7512167487684729,0.6819802955665025,0.6843054187192119,0.7388888888888889
201,1.339796748579617,0.7512167487684729,0.6843054187192119,0.6798423645320197,0.7611111111111111
202,1.3263987810938207,0.7512167487684729,0.6798423645320197,0.6947586206896552,0.7638888888888888
203,1.3131347932828825,0.7512167487684729,0.6947586206896552,0.6731231527093597,0.7611111111111111
204,1.3000034453500537,0.7512167487684729,0.6731231527093597,0.698216748768473,0.7777777777777778
205,1.2870034108965531,0.7512167487684729,0.698216748768473,0.702615763546798,0.7916666666666666
206,1.2741333767875875,0.7512167487684729,0.702615763546798,0.6793103448275862,0.7777777777777778
207,1.2613920430197116,0.7512167487684729,0.6793103448275862,0.6805812807881774,0.7555555555555555
208,1.2487781225895145,0.7512167487684729,0.6805812807881774,0.6762118226600986,0.7833333333333333
209,1.2362903413636193,0.7512167487684729,0.6762118226600986,0.6562955665024632,0.7666666666666667
210,1.2239274379499832,0.7512167487684729,0.6562955665024632,0.6632758620689656,0.7527777777777778
211,1.2116881635704833,0.7512167487684729,0.6632758620689656,0.6813743842364531,0.7916666666666666
212,1.1995712819347784,0.7512167487684729,0.6813743842364531,0.6656748768472905,0.775
213,1.1875755691154306,0.7512167487684729,0.6656748768472905,0.6583743842364533,0.775
214,1.1756998134242762,0.7512167487684729,0.6583743842364533,0.6841576354679804,0.7666666666666667
215,1.1639428152900335,0.7512167487684729,0.6841576354679804,0.6422019704433498,0.7472222222222222
216,1.152303387137133,0.7512167487684729,0.6422019704433498,0.6729950738916256,0.7361111111111112
217,1.1407803532657617,0.7512167487684729,0.6729950738916256,0.6643349753694581,0.7333333333333333
218,1.129372549733104,0.7512167487684729,0.6643349753694581,0.6775024630541872,0.7305555555555555
219,1.1180788242357729,0.7512167487684729,0.6775024630541872,0.6492807881773399,0.7416666666666667
220,1.106898035993415,0.7512167487684729,0.6492807881773399,0.6580000000000001,0.725
221,1.0958290556334809,0.7512167487684729,0.6580000000000001,0.649241379310345,0.7166666666666667
222,1.084870765077146,0.7512167487684729,0.649241379310345,0.6589753694581281,0.6833333333333333
223,1.0740220574263746,0.7512167487684729,0.6589753694581281,0.6765270935960591,0.6888888888888889
224,1.0632818368521109,0.7512167487684729,0.6765270935960591,0.6674975369458127,0.7388888888888889
225,1.0526490184835897,0.7512167487684729,0.6674975369458127,0.6572413793103448,0.6944444444444444
226,1.0421225282987538,0.7512167487684729,0.6572413793103448,0.646975369458128,0.7027777777777777
227,1.0317013030157662,0.7512167487684729,0.646975369458128,0.6473743842364532,0.6972222222222222
228,1.0213842899856085,0.7512167487684729,0.6473743842364532,0.6874729064039408,0.7388888888888889
229,1.0111704470857523,0.7512167487684729,0.6874729064039408,0.694655172413793,0.7305555555555555
230,1.0010587426148947,0.7512167487684729,0.694655172413793,0.6892068965517241,0.7222222222222222
231,0.9910481551887458,0.7512167487684729,0.6892068965517241,0.6880394088669951,0.7416666666666667
232,0.9811376736368583,0.7512167487684729,0.6880394088669951,0.6918620689655173,0.7305555555555555
233,0.9713262969004898,0.7512167487684729,0.6918620689655173,0.6848719211822661,0.7277777777777777
234,0.9616130339314849,0.7512167487684729,0.6848719211822661,0.6749704433497536,0.7388888888888889
235,0.95199690359217,0.7512167487684729,0.6749704433497536,0.6632315270935961,0.7611111111111111
236,0.9424769345562484,0.7512167487684729,0.6632315270935961,0.6711133004926109,0.7555555555555555
237,0.9330521652106859,0.7512167487684729,0.6711133004926109,0.700344827586207,0.7444444444444445
238,0.923721643558579,0.7512167487684729,0.700344827586207,0.6982758620689655,0.7666666666666667
239,0.9144844271229932,0.7512167487684729,0.6982758620689655,0.6986305418719212,0.8111111111111111
240,0.9053395828517632,0.7512167487684729,0.6986305418719212,0.6935320197044336,0.7722222222222223
241,0.8962861870232456,0.7512167487684729,0.6935320197044336,0.6877586206896552,0.7694444444444445
242,0.8873233251530132,0.7512167487684729,0.6877586206896552,0.6776453201970444,0.775
243,0.878450091901483,0.7512167487684729,0.6776453201970444,0.6798669950738917,0.7583333333333333
244,0.8696655909824682,0.7512167487684729,0.6798669950738917,0.6812118226600986,0.775
245,0.8609689350726435,0.7512167487684729,0.6812118226600986,0.6965615763546799,0.8055555555555556
246,0.852359245721917,0.7512167487684729,0.6965615763546799,0.7145862068965517,0.8194444444444444
247,0.8438356532646978,0.7512167487684729,0.7145862068965517,0.6974532019704434,0.7555555555555555
248,0.8353972967320508,0.7512167487684729,0.6974532019704434,0.6937832512315272,0.7777777777777778
249,0.8270433237647302,0.7512167487684729,0.6937832512315272,0.7058472906403941,0.7888888888888889
250,0.8187728905270829,0.7512167487684729,0.7058472906403941,0.6823300492610838,0.7972222222222223
251,0.810585161621812,0.7512167487684729,0.6823300492610838,0.6839556650246306,0.7833333333333333
252,0.8024793100055939,0.7512167487684729,0.6839556650246306,0.6898571428571428,0.7888888888888889
253,0.7944545169055379,0.7512167487684729,0.6898571428571428,0.6945221674876847,0.7972222222222223
254,0.7865099717364825,0.7512167487684729,0.6945221674876847,0.6946305418719212,0.775
255,0.7786448720191177,0.7512167487684729,0.6946305418719212,0.6867635467980296,0.8111111111111111
256,0.7708584232989265,0.7512167487684729,0.6867635467980296,0.6811231527093597,0.8
257,0.7631498390659373,0.7512167487684729,0.6811231527093597,0.6753004926108375,0.8222222222222222
258,0.7555183406752779,0.7512167487684729,0.6753004926108375,0.6702463054187192,0.7722222222222223
259,0.7479631572685251,0.7512167487684729,0.6702463054187192,0.670576354679803,0.7638888888888888
260,0.7404835256958399,0.7512167487684729,0.670576354679803,0.6659704433497537,0.7527777777777778
261,0.7330786904388814,0.7512167487684729,0.6659704433497537,0.64635960591133,0.7722222222222223
262,0.7257479035344926,0.7512167487684729,0.64635960591133,0.6821773399014779,0.7583333333333333
263,0.7184904244991477,0.7512167487684729,0.6821773399014779,0.6861477832512315,0.7416666666666667
264,0.7113055202541562,0.7512167487684729,0.6861477832512315,0.6742118226600986,0.7722222222222223
265,0.7041924650516146,0.7512167487684729,0.6742118226600986,0.6962413793103448,0.75
266,0.6971505404010985,0.7512167487684729,0.6962413793103448,0.6748571428571427,0.7694444444444445
267,0.6901790349970874,0.7512167487684729,0.6748571428571427,0.6940246305418719,0.7666666666666667
268,0.6832772446471166,0.7512167487684729,0.6940246305418719,0.6883497536945814,0.7944444444444444
269,0.6764444722006454,0.7512167487684729,0.6883497536945814,0.720216748768473,0.8083333333333333
270,0.669680027478639,0.7512167487684729,0.720216748768473,0.6973596059113301,0.8111111111111111
271,0.6629832272038526,0.7512167487684729,0.6973596059113301,0.6891773399014778,0.7916666666666666
272,0.6563533949318141,0.7512167487684729,0.6891773399014778,0.6883152709359606,0.7833333333333333
273,0.6497898609824959,0.7512167487684729,0.6883152709359606,0.6845862068965517,0.8083333333333333
274,0.643291962372671,0.7512167487684729,0.6845862068965517,0.6816995073891627,0.8027777777777778
275,0.6368590427489442,0.7512167487684729,0.6816995073891627,0.6866650246305419,0.825
276,0.6304904523214547,0.7512167487684729,0.6866650246305419,0.6769704433497538,0.7638888888888888
277,0.6241855477982402,0.7512167487684729,0.6769704433497538,0.6676206896551724,0.7833333333333333
278,0.6179436923202578,0.7512167487684729,0.6676206896551724,0.6549852216748768,0.7194444444444444
279,0.6117642553970553,0.7512167487684729,0.6549852216748768,0.6497389162561577,0.7305555555555555
280,0.6056466128430847,0.7512167487684729,0.6497389162561577,0.657320197044335,0.7583333333333333
281,0.5995901467146539,0.7512167487684729,0.657320197044335,0.6734679802955665,0.7527777777777778
282,0.5935942452475074,0.7512167487684729,0.6734679802955665,0.6772610837438423,0.7527777777777778
283,0.5876583027950323,0.7512167487684729,0.6772610837438423,0.6445418719211823,0.7555555555555555
284,0.5817817197670819,0.7512167487684729,0.6445418719211823,0.6550295566502463,0.7416666666666667
285,0.5759639025694111,0.7512167487684729,0.6550295566502463,0.6472463054187192,0.7111111111111111
286,0.570204263543717,0.7512167487684729,0.6472463054187192,0.661512315270936,0.7166666666666667
287,0.5645022209082798,0.7512167487684729,0.661512315270936,0.6496798029556651,0.7
288,0.558857198699197,0.7512167487684729,0.6496798029556651,0.6494679802955666,0.7361111111111112
289,0.553268626712205,0.7512167487684729,0.6494679802955666,0.6740837438423647,0.7388888888888889
290,0.547735940445083,0.7512167487684729,0.6740837438423647,0.6861625615763548,0.7694444444444445
291,0.5422585810406322,0.7512167487684729,0.6861625615763548,0.675600985221675,0.7388888888888889
292,0.5368359952302258,0.7512167487684729,0.675600985221675,0.6843349753694582,0.7333333333333333
293,0.5314676352779236,0.7512167487684729,0.6843349753694582,0.6873054187192117,0.7
294,0.5261529589251444,0.7512167487684729,0.6873054187192117,0.6881625615763547,0.7305555555555555
295,0.5208914293358929,0.7512167487684729,0.6881625615763547,0.6946059113300493,0.7194444444444444
296,0.515682515042534,0.7512167487684729,0.6946059113300493,0.702064039408867,0.7361111111111112
297,0.5105256898921087,0.7512167487684729,0.702064039408867,0.6823349753694582,0.7472222222222222
298,0.5054204329931876,0.7512167487684729,0.6823349753694582,0.6830197044334976,0.7361111111111112
299,0.5003662286632558,0.7512167487684729,0.6830197044334976,0.6548916256157635,0.7416666666666667
300,0.4953625663766232,0.7512167487684729,0.6548916256157635,0.6947881773399015,0.7472222222222222
301,0.49040894071285696,0.7512167487684729,0.6947881773399015,0.6747339901477833,0.7472222222222222
302,0.4855048513057284,0.7512167487684729,0.6747339901477833,0.6735911330049262,0.7611111111111111
303,0.4806498027926711,0.7512167487684729,0.6735911330049262,0.6454581280788177,0.7333333333333333
304,0.4758433047647444,0.7512167487684729,0.6454581280788177,0.6391477832512316,0.7611111111111111
