Dataset,nTrees,BaggingAccuracy,SAAccuracy,BaggingAccuracySTD,SAAccuracySTD,BaggingFI,SAFI,BaggingFISTD,SAFISTD
pima,10,0.7450878533231474,0.7284101519395637,0.029035081032944752,0.024878254312654554,0.7425747865082027,0.7216232986098788,0.029039209269411236,0.02455786118097298
pima,20,0.7628096086919617,0.7404006451065274,0.030278128256664316,0.028604493982372154,0.7602463607470203,0.7320871529949082,0.029732489241538596,0.029940455390796216
pima,30,0.7638842203548086,0.7495051353874884,0.03367319999867683,0.024133119420812792,0.7613658968550377,0.7411919449239457,0.032513402657107844,0.025979299178399598
pima,40,0.764111705288176,0.7549630761395467,0.03188222669997819,0.02698744326544518,0.7606713715014891,0.746270390976019,0.03213111311204284,0.02960017586475014
pima,50,0.7638621509209744,0.7531975214328156,0.031438783076732583,0.03752509974752971,0.7609882744509341,0.7446397475019864,0.03087770848146879,0.039035182058222144
