Dataset,nTrees,BaggingAccuracy,SAAccuracy,BaggingAccuracySTD,SAAccuracySTD,BaggingFI,SAFI,BaggingFISTD,SAFISTD
obesity,10,0.951501770248619,0.9498409017063851,0.00957719108641388,0.01416605968579098,0.9501098718636447,0.9487884903881414,0.00968762700278159,0.014079743166591325
obesity,20,0.9555886076658486,0.9500183467222391,0.007720817568195396,0.011915494547584027,0.9542549866564803,0.9489777072963663,0.0075392094258142145,0.012049173826431295
obesity,30,0.956475692693803,0.9493673882110405,0.007573523504676734,0.013794249656270354,0.9552081241091719,0.9485192526677784,0.007757041364849444,0.013615007536601016
obesity,40,0.9566517371965088,0.9518553998184934,0.01028196199539644,0.010934670327739994,0.9554118572482594,0.9509266056072956,0.010437985690190811,0.010810986957380014
obesity,50,0.9565929156442919,0.9523889953278882,0.008420032546814166,0.0113697808134391,0.9553426477272495,0.9512826957925308,0.00859950808557814,0.011509411545054023
