Iteration,Accuracy
1,0.925
2,0.9444444444444444
3,0.9027777777777778
4,0.9222222222222223
5,0.9055555555555556
6,0.9083333333333333
7,0.925
8,0.9194444444444444
9,0.9166666666666666
10,0.9055555555555556
