Iteration,Accuracy
1,0.8555555555555555
2,0.8666666666666667
3,0.85
4,0.8583333333333333
5,0.8666666666666667
6,0.8444444444444444
7,0.8638888888888889
8,0.85
9,0.8416666666666667
10,0.85
