Iteration,Accuracy
1,0.8777777777777778
2,0.8722222222222222
3,0.8555555555555555
4,0.8111111111111111
5,0.875
6,0.8472222222222222
7,0.8055555555555556
8,0.8472222222222222
9,0.8472222222222222
10,0.8361111111111111
