Iteration,Accuracy
1,0.9472222222222222
2,0.9277777777777778
3,0.9222222222222223
4,0.9388888888888889
5,0.9194444444444444
6,0.9194444444444444
7,0.925
8,0.925
9,0.9111111111111111
10,0.9111111111111111
