Iteration,Accuracy
1,0.9055555555555556
2,0.8861111111111111
3,0.9027777777777778
4,0.8833333333333333
5,0.925
6,0.9138888888888889
7,0.9305555555555556
8,0.9027777777777778
9,0.9
10,0.9388888888888889
