Iteration,Accuracy
1,0.8527777777777777
2,0.8777777777777778
3,0.9111111111111111
4,0.9
5,0.8861111111111111
6,0.8166666666666667
7,0.8944444444444445
8,0.8638888888888889
9,0.875
10,0.8833333333333333
