Iteration,Accuracy
1,0.8638888888888889
2,0.85
3,0.8611111111111112
4,0.8527777777777777
5,0.85
6,0.8333333333333334
7,0.8333333333333334
8,0.8472222222222222
9,0.85
10,0.8388888888888889
