Iteration,Accuracy
1,0.8694444444444445
2,0.8972222222222223
3,0.8666666666666667
4,0.8694444444444445
5,0.8833333333333333
6,0.875
7,0.875
8,0.8944444444444445
9,0.8305555555555556
10,0.9166666666666666
