Iteration,Accuracy
1,0.9138888888888889
2,0.9111111111111111
3,0.9027777777777778
4,0.9222222222222223
5,0.8861111111111111
6,0.9
7,0.8805555555555555
8,0.9083333333333333
9,0.8944444444444445
10,0.9
