Iteration,Accuracy
1,0.8694444444444445
2,0.8472222222222222
3,0.8416666666666667
4,0.8444444444444444
5,0.8611111111111112
6,0.8444444444444444
7,0.8666666666666667
8,0.8555555555555555
9,0.8472222222222222
10,0.8472222222222222
