Iteration,Accuracy
1,0.7555555555555555
2,0.7138888888888889
3,0.7388888888888889
4,0.7444444444444445
5,0.7388888888888889
6,0.6
7,0.7361111111111112
8,0.6972222222222222
9,0.7388888888888889
10,0.7138888888888889
