Iteration,Accuracy
1,0.9333333333333333
2,0.8972222222222223
3,0.9361111111111111
4,0.9305555555555556
5,0.9055555555555556
6,0.925
7,0.9472222222222222
8,0.9027777777777778
9,0.9138888888888889
10,0.9138888888888889
